time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
29362,-1.3779296875,0.5224609375,1.4853515625,78.8125,229.3125,11.3125
29364,-1.3779296875,0.5224609375,1.4853515625,78.8125,229.3125,11.3125
29366,-1.40771484375,0.437744140625,1.587646484375,80.9375,226.9375,14.3125
29368,-1.40771484375,0.437744140625,1.587646484375,80.9375,226.9375,14.3125
29370,-1.444091796875,0.317138671875,1.674072265625,86.375,225.0625,18.6875
29373,-1.444091796875,0.317138671875,1.674072265625,86.375,225.0625,18.6875
29375,-1.491455078125,0.2041015625,1.75927734375,90.875,221.8125,24.75
29377,-1.491455078125,0.2041015625,1.75927734375,90.875,221.8125,24.75
29379,-1.545654296875,0.129638671875,1.845947265625,93,216.4375,31
29381,-1.545654296875,0.129638671875,1.845947265625,93,216.4375,31
29383,-1.5966796875,0.07666015625,1.93896484375,93.125,206.8125,36.5
29385,-1.5966796875,0.07666015625,1.93896484375,93.125,206.8125,36.5
29387,-1.62060546875,0.015869140625,2.01806640625,91.8125,192.1875,42.1875
29389,-1.62060546875,0.015869140625,2.01806640625,91.8125,192.1875,42.1875
29391,-1.62060546875,0.015869140625,2.01806640625,91.8125,192.1875,42.1875
29393,-1.593994140625,-0.056396484375,2.05908203125,88.9375,175.3125,47.125
29395,-1.593994140625,-0.056396484375,2.05908203125,88.9375,175.3125,47.125
29397,-1.539794921875,-0.119873046875,2.064453125,84.5625,158.3125,49.6875
29399,-1.539794921875,-0.119873046875,2.064453125,84.5625,158.3125,49.6875
29401,-1.508056640625,-0.16552734375,2.04443359375,80.5,143.1875,50.125
29403,-1.508056640625,-0.16552734375,2.04443359375,80.5,143.1875,50.125
29405,-1.4853515625,-0.20703125,2.0029296875,77.75,131.3125,48.8125
29407,-1.4853515625,-0.20703125,2.0029296875,77.75,131.3125,48.8125
29409,-1.445068359375,-0.239013671875,1.95166015625,73.125,122.9375,45.0625
29411,-1.445068359375,-0.239013671875,1.95166015625,73.125,122.9375,45.0625
29413,-1.445068359375,-0.239013671875,1.95166015625,73.125,122.9375,45.0625
29415,-1.4111328125,-0.24267578125,1.89794921875,67.1875,117.8125,39.25
29418,-1.4111328125,-0.24267578125,1.89794921875,67.1875,117.8125,32.5
29420,-1.42236328125,-0.218994140625,1.848876953125,61.6875,115.375,32.5
29422,-1.42236328125,-0.218994140625,1.848876953125,61.6875,115.375,32.5
29424,-1.413330078125,-0.20263671875,1.802001953125,59.6875,117.5,23.375
29426,-1.413330078125,-0.20263671875,1.802001953125,59.6875,117.5,23.375
29427,-1.392578125,-0.162841796875,1.767333984375,59.875,122.25,13.4375
29430,-1.392578125,-0.162841796875,1.767333984375,59.875,122.25,13.4375
29432,-1.381103515625,-0.09814453125,1.755126953125,61,129.4375,3.5625
29434,-1.381103515625,-0.09814453125,1.755126953125,61,129.4375,3.5625
29435,-1.381103515625,-0.012451171875,1.762451171875,62.5625,139.1875,-6.875
29437,-1.367431640625,-0.012451171875,1.762451171875,62.5625,139.1875,-6.875
29440,-1.367431640625,-0.012451171875,1.762451171875,64.1875,149.4375,-16.625
29442,-1.369873046875,0.079833984375,1.78857421875,64.1875,149.4375,-16.625
