time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
408,-0.021484375,-0.03466796875,0.7275390625,-1.125,-45.8125,-13.9375
410,-0.021484375,-0.03466796875,0.7275390625,-1.125,-45.8125,-13.9375
412,-0.02685546875,-0.028076171875,0.758056640625,-1.5,-45.625,-13.375
414,-0.02685546875,-0.028076171875,0.758056640625,-1.5,-45.625,-13.375
416,-0.033203125,-0.028076171875,0.786376953125,-1.0625,-45,-12.3125
417,-0.033203125,-0.028076171875,0.786376953125,-1.0625,-45,-12.3125
419,-0.033203125,-0.028076171875,0.81201171875,1.375,-44.5,-10.8125
421,-0.03271484375,-0.05078125,0.81201171875,1.375,-44.5,-10.8125
423,-0.03271484375,-0.05078125,0.81201171875,1.375,-44.5,-10.8125
425,-0.024658203125,-0.07275390625,0.84033203125,7.1875,-44.8125,-10.1875
427,-0.024658203125,-0.07275390625,0.84033203125,7.1875,-44.8125,-10.1875
430,-0.014404296875,-0.045166015625,0.835205078125,13.75,-43.6875,-9.1875
431,-0.014404296875,-0.045166015625,0.835205078125,13.75,-43.6875,-9.1875
433,-0.00732421875,-0.01953125,0.831298828125,17.5,-42,-8.1875
435,-0.00732421875,-0.01953125,0.831298828125,17.5,-42,-8.1875
437,0.000244140625,0.0087890625,0.820068359375,21.25,-40.8125,-7.625
439,0.000244140625,0.0087890625,0.820068359375,21.25,-40.8125,-7.625
441,0.000244140625,0.0087890625,0.820068359375,21.25,-40.8125,-7.625
443,0.00634765625,0.03857421875,0.808349609375,24.1875,-39.0625,-7.3125
445,0.00634765625,0.03857421875,0.808349609375,24.1875,-39.0625,-7.3125
447,0.01318359375,0.06298828125,0.805908203125,26.6875,-37.625,-7.375
449,0.01318359375,0.06298828125,0.805908203125,26.6875,-37.625,-7.375
451,0.01611328125,0.0849609375,0.8017578125,27.375,-36.5,-7.25
454,0.01611328125,0.0849609375,0.8017578125,27.375,-36.5,-7.25
456,0.006103515625,0.099365234375,0.800048828125,25.75,-35.625,-6.8125
458,0.006103515625,0.099365234375,0.800048828125,25.75,-35.625,-6.8125
460,-0.001708984375,0.11474609375,0.783935546875,22.875,-34.1875,-5.8125
462,-0.001708984375,0.11474609375,0.783935546875,22.875,-34.1875,-5.8125
464,-0.001708984375,0.11474609375,0.783935546875,22.875,-31.5625,-4.5
466,0.001220703125,0.127685546875,0.761962890625,18,-31.5625,-4.5
467,0.001220703125,0.127685546875,0.761962890625,18,-31.5625,-4.5
469,0.00927734375,0.137939453125,0.74169921875,12.3125,-28.5,-3.5
471,0.00927734375,0.137939453125,0.74169921875,12.3125,-28.5,-3.5
475,0.007568359375,0.1435546875,0.727783203125,5.8125,-26,-2.9375
477,0.00048828125,0.14794921875,0.71826171875,-1,-23.875,-2.125
480,0.00048828125,0.14794921875,0.71826171875,-1,-23.875,-2.125
482,-0.009521484375,0.152099609375,0.709716796875,-7.3125,-21.875,-1.1875
484,-0.009521484375,0.152099609375,0.709716796875,-7.3125,-21.875,-1.1875
486,-0.021484375,0.14892578125,0.701416015625,-13.1875,-19.5625,-0.1875
488,-0.021484375,0.14892578125,0.701416015625,-13.1875,-19.5625,-0.1875
490,-0.021484375,0.14892578125,0.688720703125,-17.9375,-16.5625,0.9375
492,-0.02880859375,0.14599609375,0.688720703125,-17.9375,-16.5625,0.9375
494,-0.02880859375,0.14599609375,0.688720703125,-17.9375,-16.5625,0.9375
496,-0.029541015625,0.140625,0.667236328125,-22.125,-14.125,2.6875
498,-0.029541015625,0.140625,0.667236328125,-22.125,-14.125,2.6875
500,-0.029052734375,0.134521484375,0.651611328125,-24.625,-12.3125,4.125
502,-0.029052734375,0.134521484375,0.651611328125,-24.625,-12.3125,4.125
504,-0.03173828125,0.1279296875,0.657470703125,-21.4375,-12.5625,4.5625
506,-0.03173828125,0.1279296875,0.657470703125,-21.4375,-12.5625,4.5625
508,-0.039306640625,0.114013671875,0.625732421875,-15.0625,-12.125,4.125
510,-0.039306640625,0.114013671875,0.625732421875,-15.0625,-12.125,4.125
512,-0.039306640625,0.114013671875,0.625732421875,-15.0625,-12.125,4.125
514,-0.0546875,0.089111328125,0.5869140625,-15.875,-7.4375,4.3125
516,-0.0546875,0.089111328125,0.5869140625,-15.875,-7.4375,4.3125
518,-0.06201171875,0.061767578125,0.54833984375,-20.8125,-3.375,5.0625
520,-0.06201171875,0.061767578125,0.54833984375,-20.8125,-3.375,5.0625
521,-0.06396484375,0.0341796875,0.506591796875,-27.3125,0.5625,5.875
524,-0.06396484375,0.0341796875,0.506591796875,-27.3125,0.5625,5.875
526,-0.0712890625,0.006103515625,0.480224609375,-33.875,3.6875,6.5625
528,-0.0712890625,0.006103515625,0.480224609375,-33.875,3.6875,6.5625
530,-0.0712890625,0.006103515625,0.474365234375,-36.5,4.6875,6.625
532,-0.084228515625,-0.017822265625,0.474365234375,-36.5,4.6875,6.625
534,-0.084228515625,-0.017822265625,0.474365234375,-36.5,4.6875,6.625
536,-0.09326171875,-0.036865234375,0.471435546875,-34.625,5.1875,5.625
538,-0.09326171875,-0.036865234375,0.471435546875,-34.625,5.1875,5.625
540,-0.103759765625,-0.05517578125,0.46826171875,-32.25,7.5,4.375
541,-0.103759765625,-0.05517578125,0.46826171875,-32.25,7.5,4.375
543,-0.103759765625,-0.05517578125,0.46826171875,-30.25,10.1875,3.75
545,-0.12060546875,-0.0712890625,0.457275390625,-30.25,10.1875,3.75
548,-0.12060546875,-0.0712890625,0.457275390625,-28.125,13.8125,4.125
550,-0.150634765625,-0.078369140625,0.4345703125,-28.125,13.8125,4.125
552,-0.150634765625,-0.078369140625,0.4345703125,-28.125,13.8125,4.125
554,-0.176025390625,-0.0810546875,0.412353515625,-26.1875,17.5625,5.1875
555,-0.176025390625,-0.0810546875,0.412353515625,-26.1875,17.5625,5.1875
557,-0.1796875,-0.0771484375,0.38525390625,-24.5625,21.25,5.8125
559,-0.1796875,-0.0771484375,0.38525390625,-24.5625,21.25,5.8125
561,-0.172607421875,-0.06982421875,0.35302734375,-23.6875,26.1875,6.5625
563,-0.172607421875,-0.06982421875,0.35302734375,-23.6875,26.1875,6.5625
565,-0.172607421875,-0.06982421875,0.35302734375,-23.6875,26.1875,6.5625
567,-0.1787109375,-0.0625,0.32568359375,-24.8125,31.1875,8.1875
570,-0.1787109375,-0.0625,0.32568359375,-24.8125,35.375,9.6875
572,-0.18505859375,-0.051025390625,0.304443359375,-28.0625,35.375,9.6875
574,-0.18505859375,-0.051025390625,0.304443359375,-28.0625,35.375,9.6875
576,-0.1923828125,-0.04150390625,0.28857421875,-31.875,39.5,10.8125
578,-0.1923828125,-0.04150390625,0.28857421875,-31.875,39.5,10.8125
579,-0.20068359375,-0.04296875,0.29052734375,-34.375,44.3125,11
581,-0.20068359375,-0.04296875,0.29052734375,-34.375,44.3125,11
583,-0.207763671875,-0.0595703125,0.294677734375,-35.625,50.125,10.8125
585,-0.207763671875,-0.0595703125,0.294677734375,-35.625,50.125,10.8125
587,-0.207763671875,-0.0595703125,0.294677734375,-35.625,50.125,10.8125
589,-0.2041015625,-0.08984375,0.288818359375,-36.4375,56.875,10.25
592,-0.2041015625,-0.08984375,0.288818359375,-36.4375,56.875,10.25
594,-0.197265625,-0.122802734375,0.2861328125,-36,64,9.125
595,-0.197265625,-0.122802734375,0.2861328125,-36,64,9.125
597,-0.1953125,-0.15576171875,0.287109375,-34.1875,71.1875,7.375
600,-0.1953125,-0.15576171875,0.287109375,-34.1875,71.1875,7.375
602,-0.197265625,-0.18115234375,0.29638671875,-31.125,77.625,4.875
603,-0.197265625,-0.18115234375,0.29638671875,-31.125,77.625,4.875
605,-0.197265625,-0.24365234375,0.315185546875,-26.125,83.9375,2.1875
607,-0.211669921875,-0.19775390625,0.315185546875,-26.125,83.9375,2.1875
609,-0.211669921875,-0.19775390625,0.315185546875,-26.125,83.9375,2.1875
611,-0.236083984375,-0.208984375,0.3427734375,-19.4375,89.75,-0.875
613,-0.236083984375,-0.208984375,0.3427734375,-19.4375,89.75,-0.875
616,-0.2568359375,-0.209716796875,0.375244140625,-11.375,95,-3.875
618,-0.2568359375,-0.209716796875,0.375244140625,-11.375,95,-3.875
619,-0.272216796875,-0.202392578125,0.4130859375,-2.3125,99.25,-6.875
621,-0.272216796875,-0.202392578125,0.4130859375,-2.3125,99.25,-6.875
623,-0.28369140625,-0.18994140625,0.4560546875,8.375,103.5,-9.6875
625,-0.28369140625,-0.18994140625,0.4560546875,8.375,103.5,-9.6875
627,-0.28369140625,-0.18994140625,0.4560546875,8.375,103.5,-9.6875
629,-0.296630859375,-0.17724609375,0.5048828125,21.25,107.125,-12.375
631,-0.296630859375,-0.17724609375,0.5048828125,21.25,107.125,-12.375
633,-0.3125,-0.162353515625,0.563232421875,35.5625,109.75,-14.6875
635,-0.3125,-0.162353515625,0.563232421875,35.5625,109.75,-14.6875
637,-0.325927734375,-0.148193359375,0.607421875,48.5625,111.8125,-16.8125
640,-0.325927734375,-0.148193359375,0.607421875,48.5625,111.8125,-16.8125
642,-0.334716796875,-0.133544921875,0.6240234375,55.8125,115.75,-18.1875
643,-0.334716796875,-0.133544921875,0.6240234375,55.8125,115.75,-18.1875
645,-0.338623046875,-0.116455078125,0.615478515625,53.25,121.25,-18
647,-0.338623046875,-0.116455078125,0.615478515625,53.25,121.25,-18
649,-0.338623046875,-0.116455078125,0.615478515625,53.25,121.25,-18
651,-0.332763671875,-0.09228515625,0.583984375,41,126.5625,-16.375
653,-0.332763671875,-0.09228515625,0.583984375,41,126.5625,-16.375
655,-0.3193359375,-0.063720703125,0.544189453125,22.375,132.25,-15.0625
657,-0.3193359375,-0.063720703125,0.544189453125,22.375,132.25,-15.0625
660,-0.32421875,-0.031982421875,0.53271484375,3.875,135.875,-13.1875
662,-0.32421875,-0.031982421875,0.53271484375,3.875,135.875,-13.1875
664,-0.331298828125,-0.0048828125,0.560546875,-7.625,134.875,-12.5
666,-0.331298828125,-0.0048828125,0.560546875,-7.625,134.875,-12.5
668,-0.330322265625,0.01416015625,0.611328125,-12.625,132.0625,-14.3125
670,-0.330322265625,0.01416015625,0.611328125,-12.625,132.0625,-14.3125
672,-0.330322265625,0.01123046875,0.680908203125,-15.9375,131.9375,-15.8125
674,-0.341064453125,0.01123046875,0.680908203125,-15.9375,131.9375,-15.8125
676,-0.341064453125,0.01123046875,0.680908203125,-15.9375,131.9375,-15.8125
678,-0.3515625,-0.0068359375,0.75341796875,-21.1875,134.25,-15.9375
680,-0.3515625,-0.0068359375,0.75341796875,-21.1875,134.25,-15.9375
682,-0.359375,-0.02783203125,0.815185546875,-28.3125,137.4375,-14.5
684,-0.359375,-0.02783203125,0.815185546875,-28.3125,137.4375,-14.5
686,-0.3642578125,-0.041748046875,0.860107421875,-35.25,140.9375,-12.3125
