time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
415,-1.028564453125,0.398193359375,0.39794921875,-19.25,56.5625,-33.375
417,-1.04443359375,0.36376953125,0.355712890625,-20.625,59.9375,-38.625
419,-1.04443359375,0.36376953125,0.355712890625,-20.625,59.9375,-38.625
421,-1.06494140625,0.33056640625,0.312744140625,-22.5625,63.3125,-42.8125
423,-1.06494140625,0.33056640625,0.312744140625,-22.5625,63.3125,-42.8125
425,-1.083740234375,0.298828125,0.27734375,-24,66.125,-45.3125
427,-1.083740234375,0.298828125,0.27734375,-24,66.125,-45.3125
429,-1.091796875,0.271728515625,0.246337890625,-24.6875,67.9375,-46.125
431,-1.091796875,0.271728515625,0.246337890625,-24.6875,67.9375,-46.125
433,-1.091796875,0.271728515625,0.246337890625,-24.6875,67.9375,-46.125
435,-1.09326171875,0.2509765625,0.21435546875,-24.625,68.9375,-45.5625
437,-1.09326171875,0.2509765625,0.21435546875,-24.625,68.9375,-45.5625
439,-1.0966796875,0.23974609375,0.185791015625,-23.9375,69.1875,-43.5625
441,-1.0966796875,0.23974609375,0.185791015625,-23.9375,69.1875,-43.5625
443,-1.10888671875,0.2421875,0.1640625,-22.8125,68.375,-39.75
445,-1.10888671875,0.2421875,0.1640625,-22.8125,68.375,-39.75
447,-1.10888671875,0.3046875,0.150390625,-21.3125,67.3125,-34.375
449,-1.12451171875,0.2509765625,0.150390625,-21.3125,67.3125,-34.375
450,-1.12451171875,0.2509765625,0.150390625,-21.3125,67.3125,-34.375
452,-1.1279296875,0.254638671875,0.13916015625,-18.9375,66.5625,-28.25
455,-1.1279296875,0.254638671875,0.13916015625,-18.9375,66.5625,-28.25
457,-1.11767578125,0.256103515625,0.13330078125,-15.3125,66.8125,-22.625
459,-1.11767578125,0.256103515625,0.13330078125,-15.3125,66.8125,-22.625
461,-1.1044921875,0.259765625,0.134033203125,-10.875,67.6875,-17.75
463,-1.1044921875,0.259765625,0.134033203125,-10.875,67.6875,-17.75
465,-1.096923828125,0.26416015625,0.139404296875,-5.875,68.75,-14.0625
467,-1.096923828125,0.26416015625,0.139404296875,-5.875,68.75,-14.0625
