time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1.462158203125,1.529052734375,1.517578125,442.8125,253.25,441.75,36.3671875
100,1.462158203125,1.529052734375,1.517578125,442.8125,253.25,441.75,36.3671875
101,7.999755859375,4.7412109375,-8.0,-2048.0,890.1875,-2048.0,36.3671875
103,7.999755859375,4.7412109375,-8.0,-2048.0,890.1875,-2048.0,36.3671875
105,7.999755859375,-8.0,7.999755859375,-783.4375,-2048.0,-2048.0,36.3671875
107,7.999755859375,-8.0,7.999755859375,-783.4375,-2048.0,-2048.0,36.3671875
109,7.999755859375,-8.0,7.999755859375,-783.4375,-2048.0,-2048.0,36.3671875
111,-0.882568359375,0.208984375,-0.40478515625,7.875,1.75,-1.1875,36.3671875
113,-0.882568359375,0.208984375,-0.40478515625,7.875,1.75,-1.1875,36.3671875
114,-0.88037109375,0.2138671875,-0.4052734375,7.8125,2.4375,-0.75,36.3671875
116,-0.88037109375,0.2138671875,-0.4052734375,7.8125,2.4375,-0.75,36.3671875
118,-0.88232421875,0.217041015625,-0.40673828125,7.1875,2.9375,-0.5625,36.3671875
121,-0.88232421875,0.217041015625,-0.40673828125,7.1875,2.9375,-0.5625,36.3671875
123,-0.882568359375,0.21875,-0.409423828125,5.0,3.4375,-0.3125,36.5078125
125,-0.882568359375,0.21875,-0.409423828125,5.0,3.4375,-0.3125,36.5078125
126,-0.882568359375,0.21875,-0.409423828125,5.0,3.4375,-0.3125,36.5078125
128,-0.8818359375,0.2216796875,-0.413330078125,3.4375,3.625,0.1875,36.5078125
130,-0.8818359375,0.2216796875,-0.413330078125,3.4375,3.625,0.1875,36.5078125
132,-0.884033203125,0.224609375,-0.4169921875,2.375,3.5,0.625,36.5078125
134,-0.884033203125,0.224609375,-0.4169921875,2.375,3.5,0.625,36.5078125
136,-0.884521484375,0.2294921875,-0.423095703125,1.6875,3.4375,0.6875,36.5078125
138,-0.884521484375,0.2294921875,-0.423095703125,1.6875,3.4375,0.6875,36.5078125
140,-0.884521484375,0.2294921875,-0.423095703125,1.6875,3.4375,0.6875,36.5078125
