time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
148,-0.876708984375,0.104736328125,-0.455322265625,1.4375,-4.0,-2.8125,36.5703125
150,-0.876953125,0.1015625,-0.452392578125,0.75,-4.1875,-3.0625,36.5703125
153,-0.876953125,0.1015625,-0.452392578125,0.75,-4.1875,-3.125,36.5703125
155,-0.87744140625,0.098388671875,-0.449951171875,0.3125,-4.375,-3.125,36.5703125
159,-0.8798828125,0.09326171875,-0.4482421875,-0.1875,-4.5625,-3.0625,36.5703125
162,-0.8798828125,0.09326171875,-0.4482421875,-0.1875,-4.5625,-3.0625,36.5703125
164,-0.88427734375,0.0908203125,-0.444091796875,-0.625,-4.4375,-3.1875,36.5703125
166,-0.88427734375,0.0908203125,-0.444091796875,-0.625,-4.4375,-3.1875,36.5703125
168,-0.88720703125,0.087890625,-0.441650390625,-0.625,-4.5,-3.0625,36.5703125
170,-0.88720703125,0.087890625,-0.441650390625,-0.625,-4.5,-3.0625,36.5703125
171,-0.88818359375,0.086181640625,-0.441162109375,-0.4375,-4.6875,-3.25,36.5703125
173,-0.88818359375,0.086181640625,-0.441162109375,-0.4375,-4.6875,-3.25,36.5703125
176,-0.889404296875,0.083740234375,-0.441650390625,-0.125,-4.9375,-3.5,36.5703125
178,-0.889404296875,0.083740234375,-0.441650390625,-0.125,-4.9375,-3.5,36.5703125
180,-0.8896484375,0.082275390625,-0.44091796875,0.5,-4.9375,-3.5625,36.5703125
182,-0.8896484375,0.082275390625,-0.44091796875,0.5,-4.9375,-3.5625,36.5703125
184,-0.8896484375,0.082275390625,-0.44091796875,0.5,-4.9375,-3.5625,36.5703125
186,-0.88818359375,0.078857421875,-0.441162109375,1.25,-5.125,-3.5,36.5703125
188,-0.88818359375,0.078857421875,-0.441162109375,1.25,-5.125,-3.5,36.5703125
190,-0.88818359375,0.07763671875,-0.44189453125,2.0625,-4.9375,-3.5625,36.5703125
192,-0.88818359375,0.07763671875,-0.44189453125,2.0625,-4.9375,-3.5625,36.5703125
194,-0.889892578125,0.076171875,-0.44091796875,2.625,-4.5625,-3.625,36.5703125
196,-0.889892578125,0.076171875,-0.44091796875,2.625,-4.5625,-3.625,36.5703125
198,-0.891845703125,0.07568359375,-0.441650390625,3.1875,-4.5625,-3.625,36.5703125
200,-0.891845703125,0.07568359375,-0.441650390625,3.1875,-4.5625,-3.625,36.5703125
202,-0.892578125,0.07568359375,-0.44287109375,4.0,-4.375,-3.625,36.5703125
204,-0.892578125,0.07568359375,-0.44287109375,4.0,-4.375,-3.625,36.5703125
206,-0.892578125,0.07568359375,-0.44287109375,4.0,-4.375,-3.625,36.5703125
208,-0.892822265625,0.07421875,-0.442138671875,4.8125,-4.375,-3.6875,36.5703125
210,-0.892822265625,0.07421875,-0.442138671875,4.8125,-4.375,-3.6875,36.5703125
212,-0.894287109375,0.072998046875,-0.44140625,5.5,-4.6875,-3.8125,36.5703125
214,-0.894287109375,0.072998046875,-0.44140625,5.5,-4.6875,-3.8125,36.5703125
216,-0.893310546875,0.07177734375,-0.442138671875,6.125,-4.6875,-3.875,36.5703125
218,-0.893310546875,0.07177734375,-0.442138671875,6.125,-4.6875,-3.875,36.5703125
219,-0.893310546875,0.07177734375,-0.442138671875,6.125,-4.6875,-3.875,36.5703125
222,-0.894287109375,0.069580078125,-0.442138671875,6.75,-4.6875,-3.625,36.5703125
224,-0.894287109375,0.069580078125,-0.442138671875,6.75,-4.6875,-3.625,36.5703125
226,-0.89794921875,0.06787109375,-0.442626953125,7.625,-4.625,-3.5625,36.5703125
228,-0.89794921875,0.06787109375,-0.442626953125,7.625,-4.625,-3.5625,36.5703125
229,-0.8994140625,0.06787109375,-0.436767578125,7.8125,-4.75,-3.75,36.5703125
231,-0.8994140625,0.06787109375,-0.436767578125,7.8125,-4.75,-3.75,36.5703125
233,-0.900390625,0.06689453125,-0.431640625,7.875,-4.875,-3.75,36.5703125
235,-0.900390625,0.06689453125,-0.431640625,7.875,-4.875,-3.75,36.5703125
237,-0.900390625,0.06689453125,-0.431640625,7.875,-4.875,-3.75,36.5703125
239,-0.898193359375,0.06689453125,-0.427490234375,7.875,-4.6875,-3.8125,36.5703125
241,-0.898193359375,0.06689453125,-0.427490234375,7.875,-4.6875,-3.8125,36.5703125
243,-0.906005859375,0.0673828125,-0.421142578125,7.625,-4.5625,-3.375,36.5703125
245,-0.906005859375,0.0673828125,-0.421142578125,7.625,-4.5625,-3.375,36.5703125
247,-0.910400390625,0.0673828125,-0.415283203125,7.0625,-4.375,-3.0625,36.5703125
249,-0.910400390625,0.0673828125,-0.415283203125,7.0625,-4.375,-3.0625,36.5703125
251,-0.910400390625,0.0673828125,-0.41162109375,6.8125,-4.3125,-2.9375,36.5703125
253,-0.906005859375,0.068603515625,-0.41162109375,6.8125,-4.3125,-2.9375,36.5703125
255,-0.906005859375,0.068603515625,-0.41162109375,6.8125,-4.3125,-2.9375,36.5703125
257,-0.9052734375,0.06982421875,-0.408203125,6.5625,-4.125,-3.0625,36.5703125
259,-0.9052734375,0.06982421875,-0.408203125,6.5625,-4.125,-3.0625,36.5703125
261,-0.9052734375,0.069580078125,-0.40625,6.0,-3.6875,-2.875,36.5703125
263,-0.9052734375,0.069580078125,-0.40625,6.0,-3.6875,-2.875,36.5703125
265,-0.90478515625,0.072509765625,-0.404541015625,5.125,-3.375,-2.4375,36.53515625
268,-0.90478515625,0.072509765625,-0.404541015625,5.125,-3.375,-2.4375,36.53515625
269,-0.90576171875,0.0751953125,-0.402099609375,4.1875,-2.75,-2.3125,36.53515625
271,-0.90576171875,0.0751953125,-0.402099609375,4.1875,-2.75,-2.3125,36.53515625
273,-0.906982421875,0.07470703125,-0.401611328125,3.125,-2.25,-2.0,36.53515625
275,-0.906982421875,0.07470703125,-0.401611328125,3.125,-2.25,-2.0,36.53515625
277,-0.906982421875,0.07470703125,-0.401611328125,3.125,-2.25,-2.0,36.53515625
279,-0.907958984375,0.072509765625,-0.401123046875,2.125,-1.8125,-1.8125,36.53515625
281,-0.907958984375,0.072509765625,-0.401123046875,2.125,-1.8125,-1.8125,36.53515625
283,-0.908935546875,0.07177734375,-0.400146484375,1.125,-1.5,-1.625,36.53515625
285,-0.908935546875,0.07177734375,-0.400146484375,1.125,-1.5,-1.625,36.53515625
287,-0.90966796875,0.0703125,-0.4013671875,0.0625,-1.0,-1.5,36.53515625
289,-0.90966796875,0.0703125,-0.4013671875,0.0625,-1.0,-1.5,36.53515625
291,-0.907470703125,0.068603515625,-0.401611328125,-0.875,-0.5,-1.5,36.53515625
293,-0.907470703125,0.068603515625,-0.401611328125,-0.875,-0.5,-1.5,36.53515625
295,-0.907470703125,0.068603515625,-0.401611328125,-0.875,-0.375,-1.5625,36.53515625
297,-0.90771484375,0.068359375,-0.403076171875,-1.625,-0.375,-1.5625,36.53515625
299,-0.90771484375,0.068359375,-0.403076171875,-1.625,-0.375,-1.5625,36.53515625
301,-0.908447265625,0.06884765625,-0.403076171875,-2.625,0.0625,-1.375,36.53515625
303,-0.908447265625,0.06884765625,-0.403076171875,-2.625,0.0625,-1.375,36.53515625
305,-0.9091796875,0.071533203125,-0.4033203125,-3.5,0.4375,-1.1875,36.53515625
307,-0.9091796875,0.071533203125,-0.4033203125,-3.5,0.4375,-1.1875,36.53515625
309,-0.908447265625,0.073486328125,-0.40234375,-4.0,0.6875,-1.0625,36.53515625
311,-0.908447265625,0.073486328125,-0.40234375,-4.0,0.6875,-1.0625,36.53515625
313,-0.910400390625,0.07275390625,-0.401611328125,-4.25,1.125,-0.9375,36.53515625
315,-0.910400390625,0.07275390625,-0.401611328125,-4.25,1.125,-0.9375,36.53515625
317,-0.910400390625,0.07275390625,-0.401611328125,-4.25,1.125,-0.5625,36.53515625
319,-0.91162109375,0.07080078125,-0.400146484375,-4.125,1.125,-0.5625,36.53515625
321,-0.91162109375,0.07080078125,-0.400146484375,-4.125,1.125,-0.5625,36.53515625
323,-0.91357421875,0.071044921875,-0.39990234375,-3.6875,1.0625,-0.3125,36.53515625
325,-0.91357421875,0.071044921875,-0.39990234375,-3.6875,1.0625,-0.3125,36.53515625
327,-0.913330078125,0.069091796875,-0.396728515625,-2.875,1.3125,0.0625,36.53515625
329,-0.913330078125,0.069091796875,-0.396728515625,-2.875,1.3125,0.0625,36.53515625
331,-0.913330078125,0.070068359375,-0.39501953125,-1.9375,1.8125,0.0625,36.53515625
333,-0.9130859375,0.070068359375,-0.39501953125,-1.9375,1.8125,0.0625,36.53515625
335,-0.9130859375,0.070068359375,-0.3955078125,-0.75,2.125,0.1875,36.53515625
337,-0.91259765625,0.0732421875,-0.3955078125,-0.75,2.125,0.1875,36.53515625
339,-0.91259765625,0.0732421875,-0.3955078125,-0.75,2.125,0.1875,36.53515625
341,-0.91259765625,0.078125,-0.394775390625,0.3125,2.5,0.4375,36.53515625
343,-0.91259765625,0.078125,-0.394775390625,0.3125,2.5,0.4375,36.53515625
345,-0.912353515625,0.080078125,-0.392333984375,1.3125,3.3125,0.75,36.53515625
347,-0.912353515625,0.080078125,-0.392333984375,1.3125,3.3125,0.75,36.53515625
349,-0.909912109375,0.0830078125,-0.39453125,2.3125,3.75,0.8125,36.53515625
351,-0.909912109375,0.0830078125,-0.39453125,2.3125,3.75,0.8125,36.53515625
353,-0.909912109375,0.0830078125,-0.39453125,2.3125,3.75,0.8125,36.53515625
354,-0.9072265625,0.08642578125,-0.3984375,3.0625,4.6875,0.875,36.53515625
356,-0.9072265625,0.08642578125,-0.3984375,3.0625,4.6875,0.875,36.53515625
359,-0.90380859375,0.088623046875,-0.40234375,3.625,5.3125,0.75,36.53515625
361,-0.90380859375,0.088623046875,-0.40234375,3.625,5.3125,0.75,36.53515625
362,-0.901611328125,0.088623046875,-0.403076171875,4.3125,6.0,0.8125,36.53515625
364,-0.901611328125,0.088623046875,-0.403076171875,4.3125,6.0,0.8125,36.53515625
366,-0.901611328125,0.08935546875,-0.402099609375,4.75,6.375,1.0,36.53515625
369,-0.901611328125,0.08935546875,-0.402099609375,4.75,6.375,1.0,36.53515625
370,-0.901611328125,0.08935546875,-0.402099609375,5.25,6.9375,1.0,36.53515625
372,-0.89794921875,0.091796875,-0.400634765625,5.25,6.9375,1.0,36.53515625
374,-0.89794921875,0.091796875,-0.400634765625,5.25,6.9375,1.0,36.53515625
376,-0.894775390625,0.093505859375,-0.399658203125,5.625,7.375,0.6875,36.53515625
378,-0.894775390625,0.093505859375,-0.399658203125,5.625,7.375,0.6875,36.53515625
380,-0.893310546875,0.09130859375,-0.397705078125,5.5,8.0625,0.875,36.53515625
383,-0.893310546875,0.09130859375,-0.397705078125,5.5,8.0625,0.875,36.53515625
384,-0.894775390625,0.090087890625,-0.392578125,5.0625,8.5625,1.0,36.53515625
386,-0.894775390625,0.090087890625,-0.392578125,5.0625,8.5625,1.0,36.53515625
389,-0.893310546875,0.0888671875,-0.390869140625,4.25,9.0,0.9375,36.53515625
390,-0.893310546875,0.0888671875,-0.390869140625,4.25,9.0,0.9375,36.53515625
392,-0.893310546875,0.0888671875,-0.390869140625,4.25,9.0,0.9375,36.53515625
394,-0.885498046875,0.083984375,-0.3935546875,3.4375,9.75,0.875,36.53515625
396,-0.885498046875,0.083984375,-0.3935546875,3.4375,9.75,0.875,36.53515625
398,-0.88623046875,0.08447265625,-0.394775390625,2.3125,10.4375,0.6875,36.53515625
401,-0.88623046875,0.08447265625,-0.394775390625,2.3125,10.4375,0.6875,36.53515625
404,-0.886962890625,0.08349609375,-0.396728515625,1.0625,10.9375,0.4375,36.53515625
406,-0.886962890625,0.083251953125,-0.398681640625,-0.0625,11.25,0.125,36.53515625
409,-0.884521484375,0.083251953125,-0.398681640625,-0.0625,11.25,0.125,36.58203125
410,-0.879638671875,0.082275390625,-0.400634765625,-0.9375,11.625,-0.0625,36.58203125
412,-0.879638671875,0.082275390625,-0.400634765625,-0.9375,11.625,-0.0625,36.58203125
414,-0.879638671875,0.082275390625,-0.400634765625,-0.9375,11.625,-0.0625,36.58203125
416,-0.878662109375,0.08251953125,-0.39990234375,-1.875,11.75,-0.25,36.58203125
418,-0.878662109375,0.08251953125,-0.39990234375,-1.875,11.75,-0.25,36.58203125
420,-0.876708984375,0.0859375,-0.40087890625,-2.75,11.9375,-0.4375,36.58203125
422,-0.876708984375,0.0859375,-0.40087890625,-2.75,11.9375,-0.4375,36.58203125
424,-0.875244140625,0.088134765625,-0.40087890625,-3.6875,12.375,-0.6875,36.58203125
426,-0.875244140625,0.088134765625,-0.40087890625,-3.6875,12.375,-0.6875,36.58203125
428,-0.87255859375,0.090576171875,-0.398193359375,-4.75,12.8125,-1.0,36.58203125
431,-0.87255859375,0.090576171875,-0.398193359375,-4.75,12.8125,-1.0,36.58203125
433,-0.869140625,0.091064453125,-0.3984375,-6.0625,13.3125,-1.4375,36.58203125
435,-0.869140625,0.091064453125,-0.3984375,-6.0625,13.3125,-1.4375,36.58203125
437,-0.869140625,0.091064453125,-0.3984375,-6.0625,13.3125,-1.4375,36.58203125
439,-0.865234375,0.09130859375,-0.401123046875,-7.125,13.625,-1.5625,36.58203125
441,-0.865234375,0.09130859375,-0.401123046875,-7.125,13.625,-1.5625,36.58203125
442,-0.861083984375,0.089599609375,-0.39990234375,-8.0625,14.125,-1.4375,36.58203125
444,-0.861083984375,0.089599609375,-0.39990234375,-8.0625,14.125,-1.4375,36.58203125
446,-0.860107421875,0.0849609375,-0.398193359375,-8.8125,14.875,-1.4375,36.58203125
448,-0.860107421875,0.0849609375,-0.398193359375,-8.8125,14.875,-1.4375,36.58203125
450,-0.860107421875,0.0849609375,-0.398193359375,-8.8125,15.5,-1.5,36.58203125
453,-0.8603515625,0.084228515625,-0.397705078125,-9.75,15.5,-1.5,36.58203125
454,-0.8603515625,0.084228515625,-0.397705078125,-9.75,15.5,-1.5,36.58203125
456,-0.85791015625,0.08447265625,-0.398193359375,-10.6875,15.8125,-1.5625,36.58203125
458,-0.85791015625,0.08447265625,-0.398193359375,-10.6875,15.8125,-1.5625,36.58203125
460,-0.851318359375,0.0830078125,-0.39892578125,-11.5625,16.25,-1.75,36.58203125
462,-0.851318359375,0.0830078125,-0.39892578125,-11.5625,16.25,-1.75,36.58203125
464,-0.84619140625,0.07763671875,-0.400634765625,-12.25,16.75,-2.125,36.58203125
466,-0.84619140625,0.07763671875,-0.400634765625,-12.25,16.75,-2.125,36.58203125
468,-0.84521484375,0.072265625,-0.400634765625,-12.6875,17.3125,-2.25,36.58203125
470,-0.84521484375,0.072265625,-0.400634765625,-12.6875,17.3125,-2.25,36.58203125
473,-0.845458984375,0.070556640625,-0.39990234375,-12.5,18.0625,-2.1875,36.58203125
476,-0.845458984375,0.070556640625,-0.39990234375,-12.5,18.0625,-2.1875,36.58203125
478,-0.844970703125,0.07080078125,-0.4013671875,-12.125,18.625,-2.25,36.58203125
480,-0.844970703125,0.07080078125,-0.4013671875,-12.125,18.625,-2.25,36.58203125
482,-0.841796875,0.07177734375,-0.402587890625,-11.5625,18.875,-2.1875,36.58203125
484,-0.841796875,0.07177734375,-0.402587890625,-11.5625,18.875,-2.1875,36.58203125
486,-0.838134765625,0.07080078125,-0.403564453125,-11.125,19.0625,-2.0625,36.58203125
488,-0.838134765625,0.07080078125,-0.403564453125,-11.125,19.0625,-2.0625,36.58203125
490,-0.838134765625,0.07080078125,-0.403564453125,-11.125,19.0625,-2.0625,36.58203125
492,-0.833251953125,0.07080078125,-0.404296875,-10.375,19.1875,-2.0,36.58203125
493,-0.833251953125,0.07080078125,-0.404296875,-10.375,19.1875,-2.0,36.58203125
495,-0.826171875,0.07373046875,-0.407470703125,-9.5625,19.625,-1.9375,36.58203125
498,-0.826171875,0.07373046875,-0.407470703125,-9.5625,19.625,-1.9375,36.58203125
500,-0.820068359375,0.07568359375,-0.41357421875,-8.8125,20.0625,-1.875,36.58203125
502,-0.820068359375,0.07568359375,-0.41357421875,-8.8125,20.0625,-1.875,36.58203125
504,-0.815673828125,0.076904296875,-0.4208984375,-8.0625,20.3125,-1.8125,36.58203125
506,-0.815673828125,0.076904296875,-0.4208984375,-8.0625,20.3125,-1.8125,36.58203125
508,-0.815673828125,0.076904296875,-0.4208984375,-7.0625,20.4375,-1.6875,36.58203125
510,-0.81005859375,0.07763671875,-0.4248046875,-7.0625,20.4375,-1.6875,36.58203125
512,-0.81005859375,0.07763671875,-0.4248046875,-7.0625,20.4375,-1.6875,36.58203125
514,-0.80712890625,0.07861328125,-0.43017578125,-6.0625,20.5625,-1.6875,36.58203125
515,-0.80712890625,0.07861328125,-0.43017578125,-6.0625,20.5625,-1.6875,36.58203125
517,-0.80078125,0.077880859375,-0.435302734375,-5.25,20.625,-1.75,36.58203125
520,-0.80078125,0.077880859375,-0.435302734375,-5.25,20.625,-1.75,36.58203125
522,-0.795654296875,0.077392578125,-0.4384765625,-4.375,20.5625,-1.625,36.58203125
524,-0.795654296875,0.077392578125,-0.4384765625,-4.375,20.5625,-1.625,36.58203125
525,-0.795654296875,0.077392578125,-0.4384765625,-3.625,20.5,-1.6875,36.58203125
527,-0.794921875,0.075927734375,-0.442138671875,-3.625,20.5,-1.6875,36.58203125
529,-0.794921875,0.075927734375,-0.442138671875,-3.625,20.5,-1.6875,36.58203125
531,-0.79248046875,0.076416015625,-0.444580078125,-2.625,20.875,-1.9375,36.58203125
533,-0.79248046875,0.076416015625,-0.444580078125,-2.625,20.875,-1.9375,36.58203125
535,-0.78759765625,0.08056640625,-0.44482421875,-1.875,21.0,-2.125,36.58203125
537,-0.78759765625,0.08056640625,-0.44482421875,-1.875,21.0,-2.125,36.58203125
539,-0.78076171875,0.084716796875,-0.447021484375,-1.4375,20.5625,-2.3125,36.58203125
542,-0.78076171875,0.084716796875,-0.447021484375,-1.4375,20.5625,-2.3125,36.58203125
544,-0.778076171875,0.08642578125,-0.44970703125,-1.5,20.3125,-2.375,36.58203125
547,-0.778076171875,0.08642578125,-0.44970703125,-1.5,20.3125,-2.375,36.58203125
548,-0.77880859375,0.087890625,-0.449462890625,-2.0625,20.5625,-2.4375,36.58203125
550,-0.77880859375,0.087890625,-0.449462890625,-2.0625,20.5625,-2.4375,36.58203125
552,-0.779052734375,0.08740234375,-0.449951171875,-2.625,20.8125,-2.6875,36.58203125
554,-0.779052734375,0.08740234375,-0.449951171875,-2.625,20.8125,-2.6875,36.58203125
556,-0.779052734375,0.08740234375,-0.449951171875,-2.625,20.8125,-2.6875,36.58203125
559,-0.777587890625,0.087158203125,-0.4501953125,-2.6875,20.9375,-2.875,36.58203125
560,-0.777587890625,0.087158203125,-0.4501953125,-2.6875,20.9375,-2.875,36.58203125
562,-0.774658203125,0.084716796875,-0.451171875,-2.5625,20.6875,-3.125,36.58203125
565,-0.774658203125,0.084716796875,-0.451171875,-2.5625,20.6875,-3.125,36.58203125
567,-0.774169921875,0.08203125,-0.4501953125,-2.375,20.6875,-3.4375,36.58203125
569,-0.774169921875,0.08203125,-0.4501953125,-2.375,20.6875,-3.4375,36.58203125
571,-0.775146484375,0.0810546875,-0.445068359375,-2.5,20.8125,-3.6875,36.58203125
573,-0.775146484375,0.0810546875,-0.445068359375,-2.5,20.8125,-3.6875,36.58203125
575,-0.7763671875,0.080322265625,-0.44091796875,-2.875,20.6875,-3.9375,36.58203125
577,-0.7763671875,0.080322265625,-0.44091796875,-2.875,20.6875,-3.9375,36.58203125
579,-0.7763671875,0.080322265625,-0.438232421875,-3.625,20.6875,-4.0,36.58203125
581,-0.778076171875,0.079345703125,-0.438232421875,-3.625,20.6875,-4.0,36.58203125
583,-0.778076171875,0.079345703125,-0.438232421875,-3.625,20.6875,-4.0,36.58203125
585,-0.77880859375,0.0771484375,-0.435302734375,-4.4375,20.875,-4.125,36.58203125
587,-0.77880859375,0.0771484375,-0.435302734375,-4.4375,20.875,-4.125,36.58203125
589,-0.779541015625,0.07763671875,-0.428466796875,-5.4375,20.875,-4.25,36.58203125
591,-0.779541015625,0.07763671875,-0.428466796875,-5.4375,20.875,-4.25,36.58203125
593,-0.78076171875,0.075439453125,-0.42431640625,-6.5625,20.9375,-4.4375,36.58203125
595,-0.78076171875,0.075439453125,-0.42431640625,-6.5625,20.9375,-4.4375,36.58203125
597,-0.7822265625,0.075927734375,-0.41943359375,-7.5,20.6875,-4.6875,36.58203125
599,-0.7822265625,0.075927734375,-0.41943359375,-7.5,20.6875,-4.6875,36.58203125
601,-0.7822265625,0.075927734375,-0.41943359375,-7.5,20.5625,-5.0625,36.58203125
603,-0.7822265625,0.0771484375,-0.41357421875,-8.5,20.5625,-5.0625,36.58203125
605,-0.7822265625,0.0771484375,-0.41357421875,-8.5,20.5625,-5.0625,36.58203125
606,-0.78173828125,0.076904296875,-0.40478515625,-9.3125,20.6875,-5.3125,36.58203125
609,-0.78173828125,0.076904296875,-0.40478515625,-9.3125,20.6875,-5.3125,36.58203125
611,-0.784912109375,0.078857421875,-0.396728515625,-9.75,21.1875,-5.625,36.58203125
613,-0.784912109375,0.078857421875,-0.396728515625,-9.75,21.1875,-5.625,36.58203125
616,-0.786865234375,0.079833984375,-0.391357421875,-10.25,22.125,-5.75,36.58203125
618,-0.786865234375,0.079833984375,-0.391357421875,-10.25,22.125,-5.75,36.58203125
620,-0.78662109375,0.077880859375,-0.386962890625,-10.3125,23.1875,-5.6875,36.58203125
622,-0.78662109375,0.077880859375,-0.386962890625,-10.3125,23.1875,-5.6875,36.58203125
624,-0.788818359375,0.074951171875,-0.38427734375,-10.0,24.25,-5.5,36.58203125
626,-0.788818359375,0.074951171875,-0.38427734375,-10.0,24.25,-5.5,36.58203125
628,-0.79345703125,0.0693359375,-0.38525390625,-9.4375,25.0625,-4.8125,36.58203125
630,-0.79345703125,0.0693359375,-0.38525390625,-9.4375,25.0625,-4.8125,36.58203125
632,-0.79833984375,0.0673828125,-0.386962890625,-8.25,25.875,-4.5625,36.58203125
634,-0.79833984375,0.0673828125,-0.386962890625,-8.25,25.875,-4.5625,36.58203125
636,-0.79833984375,0.0673828125,-0.386962890625,-8.25,26.5625,-4.25,36.58203125
638,-0.803466796875,0.06787109375,-0.391845703125,-6.6875,26.5625,-4.25,36.58203125
640,-0.803466796875,0.06787109375,-0.391845703125,-6.6875,26.5625,-4.25,36.58203125
642,-0.806884765625,0.06787109375,-0.399658203125,-4.625,27.25,-3.8125,36.58203125
644,-0.806884765625,0.06787109375,-0.399658203125,-4.625,27.25,-3.8125,36.58203125
