ventana,acc_x__mean,acc_x__var,acc_x__std,acc_x__skew,acc_x__kurtosis,acc_y__mean,acc_y__var,acc_y__std,acc_y__skew,acc_y__kurtosis,acc_z__mean,acc_z__var,acc_z__std,acc_z__skew,acc_z__kurtosis,gyro_x__mean,gyro_x__var,gyro_x__std,gyro_x__skew,gyro_x__kurtosis,gyro_y__mean,gyro_y__var,gyro_y__std,gyro_y__skew,gyro_y__kurtosis,gyro_z__mean,gyro_z__var,gyro_z__std,gyro_z__skew,gyro_z__kurtosis
28,0.79420166015625,0.02264802977442743,0.15049262365454139,-0.7580300242479111,-0.9467916311154179,-0.0187158203125,0.03646871712207795,0.19096784316234489,0.5040479204017968,-0.9206710408794305,0.56678955078125,0.03176766664385797,0.17823486371599123,-0.34730546639625165,-1.268748602913718,13.274375,94.52116367187502,9.72219952849534,0.285352861372361,-1.0940739698967559,-68.878125,1775.3192480468747,42.134537472801036,-0.0017326091087382308,-1.6835963641894016,22.154375,2425.3145667968734,49.247482847317926,0.5178252377390403,-0.8530128127421133
29,0.87211669921875,0.02210521184802056,0.1486782157816691,-0.3839528624160726,-1.138339970727694,-0.26755859375,0.0023020096778869625,0.04797926299858057,-0.010638961997030764,-1.1135694531014513,-0.19784423828125,0.027692223376035715,0.1664098055285076,0.951530812767789,0.07091366475679362,18.96,194.11261875,13.932430468155943,-0.07802450441236168,-1.344606684307324,-62.76125,564.5901859375,23.76110658066034,-0.49015643077337095,-1.067359000873878,-25.37625,215.24374843750013,14.671187696894213,1.8861183380952005,5.22954716631976
30,0.8707958984375,0.0044901509046554565,0.06700858829027408,0.12661314937678664,-0.9762284671776968,-0.15547607421875,0.0007739377677440645,0.02781973701788111,-0.2470741154814852,-1.2457093815891715,-0.62704833984375,0.009985364550352096,0.09992679595760136,0.3334636313991088,-1.091255003252465,10.86125,24.200435937500007,4.919393858749268,-0.9517478253763787,-0.3221184659085319,3.1175,864.9330687500001,29.40974445230696,-0.09874842344091012,-1.2050024526052439,-39.805625,220.22983554687514,14.840142706418801,0.7700985432911647,-0.961084377328782
31,1.07041015625,0.00960604190826417,0.09801041734562796,-0.29554446509259374,-1.089722374213077,-0.0988037109375,0.001688660979270935,0.041093320372913834,-1.1286935396591673,2.9933497777402565,-0.57207275390625,0.0059855560004711175,0.07736637512815964,0.2718662481933106,-1.196460341475856,5.624375,2.674413671874998,1.6353634678183924,-0.6016632815302737,-0.2564087318599011,22.186875,182.93527304687512,13.525356669858105,0.33929955325064376,-1.0220464924062924,-1.806875,268.840241796875,16.39634842874702,-0.11272377327991666,0.7073799763816861
32,0.97577880859375,0.008883413428068159,0.09425186166897798,-0.6798586821076236,-0.3796415196502809,-0.2590869140625,0.0007597203016281128,0.027563024174210506,0.5098994022797158,0.24871931581531248,-0.5609033203125,0.02662611176967622,0.1631750954333296,0.181108982931304,-1.2494501578795565,-3.354375,513.549848046875,22.661638247198173,-1.6515391520803293,1.7803814439439805,21.580625,399.19916367187506,19.979969060833778,-0.1890454807243122,-1.202320564765019,25.233125,1551.6350667968757,39.390799265778746,-0.25695156493119553,-0.9585748072164164
33,0.735078125,0.022902508115768418,0.15133574632507818,0.004444858763723071,-0.9992035488699869,-0.049853515625,0.013619621992111202,0.11670313617084677,0.551035724625668,-1.0738081082531827,0.502060546875,0.13299787797927856,0.364688741229118,-0.2514595633686894,-1.5371812488867158,-45.38,875.8143500000001,29.59416074160577,-0.06322224072513001,-0.8510371484146422,69.36625,577.8268765624999,24.03802979785365,-0.22405614672282392,-1.150787372760989,13.31375,3417.4205453124973,58.45870803663469,0.4588318147744586,-0.7833979611014747
34,0.92234619140625,0.013708923166990286,0.11708511078267077,-0.03592811394317235,-0.4750732893227516,-0.04235595703125,0.005906431072950363,0.07685330879637105,-0.47149459202904365,-1.1891714750089912,0.438603515625,0.01602392373085023,0.12658563793278538,0.17579508316313638,-1.5253308724351096,0.4025,62.55322812500004,7.9090598761799775,-0.6865186757504005,0.31348664706250107,14.2175,1086.52019375,32.9624057639912,0.4436466984144683,-1.2951770390923054,-16.360625,660.7371761718747,25.704808425115225,-0.314020020796634,-1.6048223006282112
35,0.920458984375,0.008299727439880372,0.09110283991117056,0.5090300043601425,-1.2782686723510819,-0.031552734375,0.018139748716354365,0.13468388439733375,0.6496046263607178,-0.8974239303633609,0.50763671875,0.03711195001602174,0.19264462104097727,-0.4643467917929422,-1.5088675318208769,17.419375,308.8543199218752,17.574251617689875,0.657369608302614,-1.3136568909707982,-61.71125,1521.9044359375007,39.01159360930416,-0.30316951124057384,-1.5907738635021111,-7.41125,434.0506390624998,20.833881996941898,-0.9856989282841976,-0.4313299637640893
36,0.7529443359375,0.003280846858024597,0.05727867716720243,0.2949346035750719,-0.7733076561531367,-0.13768798828125,0.012078210657835011,0.10990091290719568,0.6191351044724065,-0.9419407640934034,-0.10420166015625,0.07849271857142451,0.28016551995458777,0.44227204338124904,-1.08774125911759,26.7225,313.0463531249999,17.69311598122275,0.2803797941983235,-1.2724524971314644,-77.544375,763.0897105468752,27.624078456065735,-0.035878502575633055,-1.148787012506839,3.995625,125.98501992187501,11.224304874773983,-0.4513355346524096,-1.3612004833949505
37,0.85553466796875,0.006889241760969162,0.08300145637860315,0.5995674904568153,-1.1032692668177198,-0.1611474609375,0.004717271113395692,0.0686823930377771,0.32652277953760084,-0.7029818543137489,-0.45365966796875,0.031139219635725017,0.17646308292593388,-0.48953314232037465,-1.1075251236202084,-19.758125,206.99747304687503,14.387406751978448,-0.39631382082684136,-1.413321278175264,-15.705,135.464303125,11.638913313750558,0.7729777839122922,0.3398539695701288,-26.13375,375.13132968749994,19.36830735215393,0.6155265463008508,-1.0008489664821896
