time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
141,-0.356689453125,-0.1279296875,1.189453125,92.0625,-116.0,-14.3125,34.046875
144,-0.356689453125,-0.1279296875,1.189453125,92.0625,-116.0,-14.3125,34.046875
145,-0.364990234375,-0.105224609375,1.174560546875,93.1875,-115.9375,-13.75,34.046875
147,-0.364990234375,-0.105224609375,1.174560546875,93.1875,-115.9375,-13.75,34.046875
149,-0.377197265625,-0.085693359375,1.15234375,92.1875,-116.375,-12.4375,34.046875
151,-0.377197265625,-0.085693359375,1.15234375,92.1875,-116.375,-12.4375,34.046875
153,-0.377197265625,-0.085693359375,1.15234375,92.1875,-116.375,-12.4375,34.046875
155,-0.391845703125,-0.070556640625,1.123291015625,88.625,-117.3125,-10.125,34.046875
157,-0.391845703125,-0.070556640625,1.123291015625,88.625,-117.3125,-10.125,34.046875
159,-0.40234375,-0.062255859375,1.09716796875,83.0,-118.9375,-6.6875,34.046875
161,-0.40234375,-0.062255859375,1.09716796875,83.0,-118.9375,-6.6875,34.046875
163,-0.410400390625,-0.060302734375,1.076171875,76.0625,-120.5625,-2.6875,34.046875
166,-0.410400390625,-0.060302734375,1.076171875,76.0625,-120.5625,-2.6875,34.046875
168,-0.41552734375,-0.06298828125,1.05615234375,68.0,-122.25,1.5,34.046875
170,-0.41552734375,-0.06298828125,1.05615234375,68.0,-122.25,1.5,34.046875
171,-0.415771484375,-0.0712890625,1.036376953125,59.375,-124.4375,6.375,34.046875
173,-0.415771484375,-0.0712890625,1.036376953125,59.375,-124.4375,6.375,34.046875
175,-0.415771484375,-0.0712890625,1.036376953125,59.375,-124.4375,6.375,34.046875
177,-0.414794921875,-0.08544921875,1.019287109375,50.0625,-127.5,11.0,34.046875
179,-0.414794921875,-0.08544921875,1.019287109375,50.0625,-127.5,11.0,34.046875
181,-0.413818359375,-0.1064453125,1.001708984375,40.6875,-130.875,14.4375,34.046875
183,-0.413818359375,-0.1064453125,1.001708984375,40.6875,-130.875,14.4375,34.046875
185,-0.406005859375,-0.132568359375,0.980712890625,31.75,-133.875,16.9375,34.046875
187,-0.406005859375,-0.132568359375,0.980712890625,31.75,-133.875,16.9375,34.046875
189,-0.389892578125,-0.15771484375,0.95556640625,23.375,-136.4375,18.8125,34.046875
191,-0.389892578125,-0.15771484375,0.95556640625,23.375,-136.4375,18.8125,34.046875
193,-0.389892578125,-0.15771484375,0.95556640625,23.375,-136.4375,19.4375,34.046875
195,-0.3740234375,-0.1748046875,0.933837890625,16.1875,-137.75,19.4375,34.046875
197,-0.3740234375,-0.1748046875,0.933837890625,16.1875,-137.75,19.4375,34.046875
199,-0.360107421875,-0.190673828125,0.916259765625,10.0625,-138.25,18.4375,34.046875
201,-0.360107421875,-0.190673828125,0.916259765625,10.0625,-138.25,18.4375,34.046875
203,-0.34716796875,-0.208740234375,0.904052734375,4.5,-138.125,16.375,34.046875
205,-0.34716796875,-0.208740234375,0.904052734375,4.5,-138.125,16.375,34.046875
207,-0.33447265625,-0.225830078125,0.900146484375,0.1875,-137.375,13.4375,34.046875
209,-0.33447265625,-0.225830078125,0.900146484375,0.1875,-137.375,13.4375,34.046875
211,-0.32080078125,-0.23876953125,0.905029296875,-2.5,-135.6875,10.0,34.046875
213,-0.32080078125,-0.23876953125,0.905029296875,-2.5,-135.6875,10.0,34.046875
215,-0.32080078125,-0.23876953125,0.905029296875,-2.5,-135.6875,10.0,34.046875
217,-0.309814453125,-0.244384765625,0.913818359375,-2.9375,-133.25,6.125,34.046875
219,-0.309814453125,-0.244384765625,0.913818359375,-2.9375,-133.25,6.125,34.046875
221,-0.303466796875,-0.244384765625,0.922119140625,-1.4375,-130.8125,2.1875,34.046875
223,-0.303466796875,-0.244384765625,0.922119140625,-1.4375,-130.8125,2.1875,34.046875
225,-0.30615234375,-0.236572265625,0.93017578125,2.125,-127.6875,-1.625,34.046875
227,-0.30615234375,-0.236572265625,0.93017578125,2.125,-127.6875,-1.625,34.046875
229,-0.36865234375,-0.2294921875,0.943603515625,7.8125,-124.25,-4.875,34.046875
231,-0.3232421875,-0.2294921875,0.943603515625,7.8125,-124.25,-4.875,34.046875
233,-0.3232421875,-0.2294921875,0.97119140625,17.75,-119.9375,-6.375,34.046875
235,-0.368408203125,-0.22021484375,0.97119140625,17.75,-119.9375,-6.375,34.046875
237,-0.368408203125,-0.22021484375,0.97119140625,17.75,-119.9375,-6.375,34.046875
239,-0.35595703125,-0.214111328125,0.938232421875,26.6875,-116.375,-6.625,34.046875
241,-0.35595703125,-0.214111328125,0.938232421875,26.6875,-116.375,-6.625,34.046875
243,-0.33154296875,-0.188232421875,0.91162109375,30.9375,-113.4375,-7.375,34.046875
245,-0.33154296875,-0.188232421875,0.91162109375,30.9375,-113.4375,-7.375,34.046875
247,-0.32373046875,-0.1650390625,0.90234375,35.6875,-109.0,-8.5625,34.046875
249,-0.32373046875,-0.1650390625,0.90234375,35.6875,-109.0,-8.5625,34.046875
251,-0.32373046875,-0.1650390625,0.90234375,35.6875,-109.0,-8.5625,34.046875
253,-0.320068359375,-0.16650390625,0.8740234375,38.125,-106.25,-8.9375,34.046875
255,-0.320068359375,-0.16650390625,0.8740234375,38.125,-106.25,-8.9375,34.046875
257,-0.3330078125,-0.162841796875,0.8486328125,37.6875,-105.125,-8.375,34.046875
259,-0.3330078125,-0.162841796875,0.8486328125,37.6875,-105.125,-8.375,34.046875
261,-0.354248046875,-0.1513671875,0.832763671875,34.4375,-105.3125,-6.8125,34.046875
263,-0.354248046875,-0.1513671875,0.832763671875,34.4375,-105.3125,-6.8125,34.046875
265,-0.380615234375,-0.14013671875,0.830078125,29.5625,-106.125,-4.4375,34.02734375
267,-0.380615234375,-0.14013671875,0.830078125,29.5625,-106.125,-4.4375,34.02734375
269,-0.393310546875,-0.134521484375,0.819091796875,23.6875,-107.5,-1.6875,34.02734375
271,-0.393310546875,-0.134521484375,0.819091796875,23.6875,-107.5,-1.6875,34.02734375
273,-0.393310546875,-0.134521484375,0.819091796875,23.6875,-107.5,-1.6875,34.02734375
275,-0.389404296875,-0.129638671875,0.8017578125,17.0625,-109.375,0.5625,34.02734375
277,-0.389404296875,-0.129638671875,0.8017578125,17.0625,-109.375,0.5625,34.02734375
279,-0.379638671875,-0.126708984375,0.786376953125,10.125,-111.1875,2.125,34.02734375
281,-0.379638671875,-0.126708984375,0.786376953125,10.125,-111.1875,2.125,34.02734375
283,-0.372802734375,-0.1328125,0.774658203125,3.625,-112.75,3.125,34.02734375
285,-0.372802734375,-0.1328125,0.774658203125,3.625,-112.75,3.125,34.02734375
287,-0.397216796875,-0.185302734375,0.83203125,-3.6875,-121.875,-1.25,34.02734375
289,-0.397216796875,-0.185302734375,0.83203125,-3.6875,-121.875,-1.25,34.02734375
291,-0.303466796875,-0.2548828125,0.84765625,-11.4375,-136.3125,-14.8125,34.02734375
293,-0.303466796875,-0.2548828125,0.84765625,-11.4375,-136.3125,-14.8125,34.02734375
295,-0.303466796875,-0.2548828125,0.84765625,-27.4375,-128.8125,-13.8125,34.02734375
298,-0.2041015625,-0.283935546875,0.75830078125,-19.5625,-128.8125,-13.8125,34.02734375
300,-0.2041015625,-0.283935546875,0.75830078125,-31.5,-125.25,-3.625,34.02734375
302,-0.301025390625,-0.270751953125,0.79931640625,-31.5,-125.25,-3.625,34.02734375
304,-0.301025390625,-0.270751953125,0.79931640625,-31.5,-125.25,-3.625,34.02734375
306,-0.349609375,-0.1953125,0.799072265625,-38.5625,-131.9375,-3.5625,34.02734375
307,-0.349609375,-0.1953125,0.799072265625,-38.5625,-131.9375,-3.5625,34.02734375
309,-0.318115234375,-0.13671875,0.74853515625,-38.1875,-126.625,-4.625,34.02734375
311,-0.318115234375,-0.13671875,0.74853515625,-38.1875,-126.625,-4.625,34.02734375
313,-0.295654296875,-0.125,0.721923828125,-32.8125,-121.8125,-3.375,34.02734375
315,-0.295654296875,-0.125,0.721923828125,-32.8125,-121.8125,-3.375,34.02734375
317,-0.295654296875,-0.125,0.721923828125,-32.8125,-118.375,-2.6875,34.02734375
320,-0.2705078125,-0.140625,0.70556640625,-21.25,-118.375,-2.6875,34.02734375
322,-0.2705078125,-0.140625,0.70556640625,-21.25,-118.375,-2.6875,34.02734375
324,-0.239990234375,-0.155029296875,0.712890625,-8.4375,-114.625,-3.0,34.02734375
325,-0.239990234375,-0.155029296875,0.712890625,-8.4375,-114.625,-3.0,34.02734375
327,-0.225341796875,-0.160400390625,0.716064453125,-0.1875,-109.0625,-3.9375,34.02734375
329,-0.225341796875,-0.160400390625,0.716064453125,-0.1875,-109.0625,-3.9375,34.02734375
331,-0.21728515625,-0.175048828125,0.737548828125,2.25,-101.0,-5.375,34.02734375
333,-0.21728515625,-0.175048828125,0.737548828125,2.25,-101.0,-5.375,34.02734375
335,-0.15966796875,-0.189697265625,0.76953125,4.1875,-91.5625,-9.8125,34.02734375
337,-0.15966796875,-0.189697265625,0.76953125,4.1875,-91.5625,-9.8125,34.02734375
339,-0.15966796875,-0.189697265625,0.76953125,4.1875,-91.5625,-9.8125,34.02734375
342,-0.099853515625,-0.215087890625,0.770751953125,7.75,-83.5625,-17.0,34.02734375
344,-0.099853515625,-0.215087890625,0.770751953125,7.75,-83.5625,-17.0,34.02734375
346,-0.104248046875,-0.227783203125,0.724365234375,13.125,-80.25,-23.1875,34.02734375
348,-0.104248046875,-0.227783203125,0.724365234375,13.125,-80.25,-23.1875,34.02734375
349,-0.1533203125,-0.206787109375,0.66943359375,16.0625,-76.375,-26.375,34.02734375
351,-0.1533203125,-0.206787109375,0.66943359375,16.0625,-76.375,-26.375,34.02734375
353,-0.209228515625,-0.171630859375,0.686767578125,20.375,-71.5625,-26.375,34.02734375
355,-0.209228515625,-0.171630859375,0.686767578125,20.375,-71.5625,-26.375,34.02734375
357,-0.222412109375,-0.14404296875,0.718994140625,30.0625,-64.75,-24.4375,34.02734375
359,-0.222412109375,-0.14404296875,0.718994140625,30.0625,-64.75,-24.4375,34.02734375
361,-0.222412109375,-0.14404296875,0.718994140625,30.0625,-64.75,-24.4375,34.02734375
364,-0.171630859375,-0.12646484375,0.67626953125,33.5625,-59.3125,-21.875,34.02734375
366,-0.171630859375,-0.12646484375,0.67626953125,33.5625,-59.3125,-21.875,34.02734375
368,-0.131103515625,-0.099609375,0.6591796875,33.1875,-53.0,-19.4375,34.02734375
370,-0.131103515625,-0.099609375,0.6591796875,33.1875,-53.0,-19.4375,34.02734375
372,-0.1025390625,-0.079833984375,0.636962890625,32.75,-48.0625,-17.1875,34.02734375
374,-0.1025390625,-0.079833984375,0.636962890625,32.75,-48.0625,-17.1875,34.02734375
376,-0.0908203125,-0.0654296875,0.623779296875,31.5625,-46.5625,-15.5625,34.02734375
378,-0.0908203125,-0.0654296875,0.623779296875,31.5625,-46.5625,-15.5625,34.02734375
379,-0.0908203125,-0.0654296875,0.623779296875,31.5625,-45.75,-14.6875,34.02734375
382,-0.086181640625,-0.050048828125,0.638916015625,30.375,-45.75,-14.6875,34.02734375
383,-0.086181640625,-0.050048828125,0.638916015625,30.375,-45.75,-14.6875,34.02734375
386,-0.0712890625,-0.039306640625,0.648193359375,28.375,-45.0,-14.25,34.02734375
388,-0.0712890625,-0.039306640625,0.648193359375,28.375,-45.0,-14.25,34.02734375
390,-0.054931640625,-0.037841796875,0.63916015625,21.125,-44.125,-14.0625,34.02734375
392,-0.054931640625,-0.037841796875,0.63916015625,21.125,-44.125,-14.0625,34.02734375
394,-0.033447265625,-0.038330078125,0.63134765625,10.5625,-44.1875,-14.0625,34.02734375
396,-0.033447265625,-0.038330078125,0.63134765625,10.5625,-44.1875,-14.0625,34.02734375
398,-0.02294921875,-0.041259765625,0.6611328125,2.25,-44.125,-14.0625,34.02734375
400,-0.02294921875,-0.041259765625,0.6611328125,2.25,-44.125,-14.0625,34.02734375
402,-0.02294921875,-0.041259765625,0.6611328125,-13.75,-45.0625,-14.1875,34.02734375
403,-0.017333984375,-0.039794921875,0.702392578125,-0.4375,-45.0625,-14.1875,34.02734375
405,-0.017333984375,-0.039794921875,0.702392578125,-0.4375,-45.0625,-14.1875,34.02734375
408,-0.021484375,-0.03466796875,0.7275390625,-1.125,-45.8125,-13.9375,34.078125
410,-0.021484375,-0.03466796875,0.7275390625,-1.125,-45.8125,-13.9375,34.078125
412,-0.02685546875,-0.028076171875,0.758056640625,-1.5,-45.625,-13.375,34.078125
414,-0.02685546875,-0.028076171875,0.758056640625,-1.5,-45.625,-13.375,34.078125
416,-0.033203125,-0.028076171875,0.786376953125,-1.0625,-45.0,-12.3125,34.078125
417,-0.033203125,-0.028076171875,0.786376953125,-1.0625,-45.0,-12.3125,34.078125
419,-0.033203125,-0.028076171875,0.81201171875,1.375,-44.5,-10.8125,34.078125
421,-0.03271484375,-0.05078125,0.81201171875,1.375,-44.5,-10.8125,34.078125
423,-0.03271484375,-0.05078125,0.81201171875,1.375,-44.5,-10.8125,34.078125
425,-0.024658203125,-0.07275390625,0.84033203125,7.1875,-44.8125,-10.1875,34.078125
427,-0.024658203125,-0.07275390625,0.84033203125,7.1875,-44.8125,-10.1875,34.078125
430,-0.014404296875,-0.045166015625,0.835205078125,13.75,-43.6875,-9.1875,34.078125
431,-0.014404296875,-0.045166015625,0.835205078125,13.75,-43.6875,-9.1875,34.078125
433,-0.00732421875,-0.01953125,0.831298828125,17.5,-42.0,-8.1875,34.078125
435,-0.00732421875,-0.01953125,0.831298828125,17.5,-42.0,-8.1875,34.078125
437,0.000244140625,0.0087890625,0.820068359375,21.25,-40.8125,-7.625,34.078125
439,0.000244140625,0.0087890625,0.820068359375,21.25,-40.8125,-7.625,34.078125
441,0.000244140625,0.0087890625,0.820068359375,21.25,-40.8125,-7.625,34.078125
443,0.00634765625,0.03857421875,0.808349609375,24.1875,-39.0625,-7.3125,34.078125
445,0.00634765625,0.03857421875,0.808349609375,24.1875,-39.0625,-7.3125,34.078125
447,0.01318359375,0.06298828125,0.805908203125,26.6875,-37.625,-7.375,34.078125
449,0.01318359375,0.06298828125,0.805908203125,26.6875,-37.625,-7.375,34.078125
451,0.01611328125,0.0849609375,0.8017578125,27.375,-36.5,-7.25,34.078125
454,0.01611328125,0.0849609375,0.8017578125,27.375,-36.5,-7.25,34.078125
456,0.006103515625,0.099365234375,0.800048828125,25.75,-35.625,-6.8125,34.078125
458,0.006103515625,0.099365234375,0.800048828125,25.75,-35.625,-6.8125,34.078125
460,-0.001708984375,0.11474609375,0.783935546875,22.875,-34.1875,-5.8125,34.078125
462,-0.001708984375,0.11474609375,0.783935546875,22.875,-34.1875,-5.8125,34.078125
464,-0.001708984375,0.11474609375,0.783935546875,22.875,-31.5625,-4.5,34.078125
466,0.001220703125,0.127685546875,0.761962890625,18.0,-31.5625,-4.5,34.078125
467,0.001220703125,0.127685546875,0.761962890625,18.0,-31.5625,-4.5,34.078125
469,0.00927734375,0.137939453125,0.74169921875,12.3125,-28.5,-3.5,34.078125
471,0.00927734375,0.137939453125,0.74169921875,12.3125,-28.5,-3.5,34.078125
475,0.007568359375,0.1435546875,0.727783203125,5.8125,-26.0,-2.9375,34.078125
477,0.00048828125,0.14794921875,0.71826171875,-1.0,-23.875,-2.125,34.078125
480,0.00048828125,0.14794921875,0.71826171875,-1.0,-23.875,-2.125,34.078125
482,-0.009521484375,0.152099609375,0.709716796875,-7.3125,-21.875,-1.1875,34.078125
484,-0.009521484375,0.152099609375,0.709716796875,-7.3125,-21.875,-1.1875,34.078125
486,-0.021484375,0.14892578125,0.701416015625,-13.1875,-19.5625,-0.1875,34.078125
488,-0.021484375,0.14892578125,0.701416015625,-13.1875,-19.5625,-0.1875,34.078125
490,-0.021484375,0.14892578125,0.688720703125,-17.9375,-16.5625,0.9375,34.078125
492,-0.02880859375,0.14599609375,0.688720703125,-17.9375,-16.5625,0.9375,34.078125
494,-0.02880859375,0.14599609375,0.688720703125,-17.9375,-16.5625,0.9375,34.078125
496,-0.029541015625,0.140625,0.667236328125,-22.125,-14.125,2.6875,34.078125
498,-0.029541015625,0.140625,0.667236328125,-22.125,-14.125,2.6875,34.078125
500,-0.029052734375,0.134521484375,0.651611328125,-24.625,-12.3125,4.125,34.078125
502,-0.029052734375,0.134521484375,0.651611328125,-24.625,-12.3125,4.125,34.078125
504,-0.03173828125,0.1279296875,0.657470703125,-21.4375,-12.5625,4.5625,34.078125
506,-0.03173828125,0.1279296875,0.657470703125,-21.4375,-12.5625,4.5625,34.078125
508,-0.039306640625,0.114013671875,0.625732421875,-15.0625,-12.125,4.125,34.078125
510,-0.039306640625,0.114013671875,0.625732421875,-15.0625,-12.125,4.125,34.078125
512,-0.039306640625,0.114013671875,0.625732421875,-15.0625,-12.125,4.125,34.078125
514,-0.0546875,0.089111328125,0.5869140625,-15.875,-7.4375,4.3125,34.078125
516,-0.0546875,0.089111328125,0.5869140625,-15.875,-7.4375,4.3125,34.078125
518,-0.06201171875,0.061767578125,0.54833984375,-20.8125,-3.375,5.0625,34.078125
520,-0.06201171875,0.061767578125,0.54833984375,-20.8125,-3.375,5.0625,34.078125
521,-0.06396484375,0.0341796875,0.506591796875,-27.3125,0.5625,5.875,34.078125
524,-0.06396484375,0.0341796875,0.506591796875,-27.3125,0.5625,5.875,34.078125
526,-0.0712890625,0.006103515625,0.480224609375,-33.875,3.6875,6.5625,34.078125
528,-0.0712890625,0.006103515625,0.480224609375,-33.875,3.6875,6.5625,34.078125
530,-0.0712890625,0.006103515625,0.474365234375,-36.5,4.6875,6.625,34.078125
532,-0.084228515625,-0.017822265625,0.474365234375,-36.5,4.6875,6.625,34.078125
534,-0.084228515625,-0.017822265625,0.474365234375,-36.5,4.6875,6.625,34.078125
536,-0.09326171875,-0.036865234375,0.471435546875,-34.625,5.1875,5.625,34.078125
538,-0.09326171875,-0.036865234375,0.471435546875,-34.625,5.1875,5.625,34.078125
540,-0.103759765625,-0.05517578125,0.46826171875,-32.25,7.5,4.375,34.078125
541,-0.103759765625,-0.05517578125,0.46826171875,-32.25,7.5,4.375,34.078125
543,-0.103759765625,-0.05517578125,0.46826171875,-30.25,10.1875,3.75,34.078125
545,-0.12060546875,-0.0712890625,0.457275390625,-30.25,10.1875,3.75,34.078125
548,-0.12060546875,-0.0712890625,0.457275390625,-28.125,13.8125,4.125,34.078125
550,-0.150634765625,-0.078369140625,0.4345703125,-28.125,13.8125,4.125,34.0703125
552,-0.150634765625,-0.078369140625,0.4345703125,-28.125,13.8125,4.125,34.0703125
554,-0.176025390625,-0.0810546875,0.412353515625,-26.1875,17.5625,5.1875,34.0703125
555,-0.176025390625,-0.0810546875,0.412353515625,-26.1875,17.5625,5.1875,34.0703125
557,-0.1796875,-0.0771484375,0.38525390625,-24.5625,21.25,5.8125,34.0703125
559,-0.1796875,-0.0771484375,0.38525390625,-24.5625,21.25,5.8125,34.0703125
561,-0.172607421875,-0.06982421875,0.35302734375,-23.6875,26.1875,6.5625,34.0703125
563,-0.172607421875,-0.06982421875,0.35302734375,-23.6875,26.1875,6.5625,34.0703125
565,-0.172607421875,-0.06982421875,0.35302734375,-23.6875,26.1875,6.5625,34.0703125
567,-0.1787109375,-0.0625,0.32568359375,-24.8125,31.1875,8.1875,34.0703125
570,-0.1787109375,-0.0625,0.32568359375,-24.8125,35.375,9.6875,34.0703125
572,-0.18505859375,-0.051025390625,0.304443359375,-28.0625,35.375,9.6875,34.0703125
574,-0.18505859375,-0.051025390625,0.304443359375,-28.0625,35.375,9.6875,34.0703125
576,-0.1923828125,-0.04150390625,0.28857421875,-31.875,39.5,10.8125,34.0703125
578,-0.1923828125,-0.04150390625,0.28857421875,-31.875,39.5,10.8125,34.0703125
579,-0.20068359375,-0.04296875,0.29052734375,-34.375,44.3125,11.0,34.0703125
581,-0.20068359375,-0.04296875,0.29052734375,-34.375,44.3125,11.0,34.0703125
583,-0.207763671875,-0.0595703125,0.294677734375,-35.625,50.125,10.8125,34.0703125
585,-0.207763671875,-0.0595703125,0.294677734375,-35.625,50.125,10.8125,34.0703125
587,-0.207763671875,-0.0595703125,0.294677734375,-35.625,50.125,10.8125,34.0703125
589,-0.2041015625,-0.08984375,0.288818359375,-36.4375,56.875,10.25,34.0703125
592,-0.2041015625,-0.08984375,0.288818359375,-36.4375,56.875,10.25,34.0703125
594,-0.197265625,-0.122802734375,0.2861328125,-36.0,64.0,9.125,34.0703125
595,-0.197265625,-0.122802734375,0.2861328125,-36.0,64.0,9.125,34.0703125
597,-0.1953125,-0.15576171875,0.287109375,-34.1875,71.1875,7.375,34.0703125
600,-0.1953125,-0.15576171875,0.287109375,-34.1875,71.1875,7.375,34.0703125
602,-0.197265625,-0.18115234375,0.29638671875,-31.125,77.625,4.875,34.0703125
603,-0.197265625,-0.18115234375,0.29638671875,-31.125,77.625,4.875,34.0703125
605,-0.197265625,-0.24365234375,0.315185546875,-26.125,83.9375,2.1875,34.0703125
607,-0.211669921875,-0.19775390625,0.315185546875,-26.125,83.9375,2.1875,34.0703125
609,-0.211669921875,-0.19775390625,0.315185546875,-26.125,83.9375,2.1875,34.0703125
611,-0.236083984375,-0.208984375,0.3427734375,-19.4375,89.75,-0.875,34.0703125
613,-0.236083984375,-0.208984375,0.3427734375,-19.4375,89.75,-0.875,34.0703125
616,-0.2568359375,-0.209716796875,0.375244140625,-11.375,95.0,-3.875,34.0703125
618,-0.2568359375,-0.209716796875,0.375244140625,-11.375,95.0,-3.875,34.0703125
619,-0.272216796875,-0.202392578125,0.4130859375,-2.3125,99.25,-6.875,34.0703125
621,-0.272216796875,-0.202392578125,0.4130859375,-2.3125,99.25,-6.875,34.0703125
623,-0.28369140625,-0.18994140625,0.4560546875,8.375,103.5,-9.6875,34.0703125
625,-0.28369140625,-0.18994140625,0.4560546875,8.375,103.5,-9.6875,34.0703125
627,-0.28369140625,-0.18994140625,0.4560546875,8.375,103.5,-9.6875,34.0703125
629,-0.296630859375,-0.17724609375,0.5048828125,21.25,107.125,-12.375,34.0703125
631,-0.296630859375,-0.17724609375,0.5048828125,21.25,107.125,-12.375,34.0703125
633,-0.3125,-0.162353515625,0.563232421875,35.5625,109.75,-14.6875,34.0703125
635,-0.3125,-0.162353515625,0.563232421875,35.5625,109.75,-14.6875,34.0703125
637,-0.325927734375,-0.148193359375,0.607421875,48.5625,111.8125,-16.8125,34.0703125
640,-0.325927734375,-0.148193359375,0.607421875,48.5625,111.8125,-16.8125,34.0703125
642,-0.334716796875,-0.133544921875,0.6240234375,55.8125,115.75,-18.1875,34.0703125
