ventana,acc_x__mean,acc_x__var,acc_x__std,acc_x__skew,acc_x__kurtosis,acc_y__mean,acc_y__var,acc_y__std,acc_y__skew,acc_y__kurtosis,acc_z__mean,acc_z__var,acc_z__std,acc_z__skew,acc_z__kurtosis,gyro_x__mean,gyro_x__var,gyro_x__std,gyro_x__skew,gyro_x__kurtosis,gyro_y__mean,gyro_y__var,gyro_y__std,gyro_y__skew,gyro_y__kurtosis,gyro_z__mean,gyro_z__var,gyro_z__std,gyro_z__skew,gyro_z__kurtosis
23,-0.33787841796875,0.0037886027991771705,0.06155162710422179,-0.14897532828069499,-0.7123715074408166,0.1475732421875,0.009948444867134093,0.0997418912349976,-0.9951984312853175,-0.4432680349215614,-0.86201171875,0.09127879261970523,0.3021238034642508,-0.003487399149131058,-1.403398366055057,4.400625,203.83836679687516,14.277197441965813,0.35144896798669406,-1.1066011665799973,-187.33,3767.4588343750015,61.37962882239515,0.4969119072227567,-1.0624335596027923,5.56,39.12757187500001,6.255203583817237,2.5033149714431215,7.344919895308813
24,-0.42986572265625,0.14276040059924136,0.3778364733575113,-0.5521421102582845,-1.1165981813553012,0.20122314453125,0.011834066265821447,0.10878449460204082,-0.5748869603793118,-0.8107561139403119,0.741591796875,0.29280094900131237,0.5411108472404821,-0.44559521303052313,-0.7865515619256667,-4.24875,1484.7131234375004,38.531975337860636,0.1307954356652548,-1.0040905372708901,-221.254375,3467.1594730468746,58.882590576900355,1.2974002976986323,0.48286988098018835,21.79625,750.9178609374999,27.402880522629367,0.630649765692731,-0.17343282570805574
25,-1.00040771484375,0.0052102089583873756,0.07218177719055811,-0.9152334399869136,-0.3750305069398703,0.2007275390625,0.010018182253837587,0.10009086998241941,-0.25113004092020846,-0.5772073967350111,0.69497802734375,0.08621890146136282,0.2936305526701246,1.2141884004599495,-0.009509814027100827,-11.023125,353.9311449218751,18.813057830184732,0.10765448659065578,-1.504730098398402,8.439375,381.2268324218748,19.525030919869877,-1.796068030222384,2.9941910970344034,1.45125,82.54504531250002,9.085430386751089,-0.22099232630696122,-0.17283662264330157
26,-0.91927978515625,0.00018133122324943542,0.013465928235715331,-0.2581528149199557,-0.6264576409909299,0.23900390625,0.0018019591808319088,0.04244948975938237,-0.45478865462097184,-0.7393798247236205,0.46711669921875,0.0023296495616436,0.04826644343271628,0.6844221736690879,-0.9594098679414147,-10.938125,67.09613242187498,8.191222889280635,0.02124108843023458,-0.9073518420271562,19.92625,22.147920312499988,4.706157701618167,-0.49199104856054476,1.8379432989769118,-4.895,35.0899125,5.9236739022333085,-0.8954771250740895,0.20193293438352278
27,-0.93830322265625,0.0011775425612926493,0.034315340028807075,-0.6005229610741949,-1.1993313564225712,0.14284912109375,0.005950230234861374,0.0771377354792152,0.4656600965429782,-1.0078214473585045,0.47173095703125,0.01872733389735222,0.13684784944365116,-0.1960860780202673,-1.5053950193808194,4.315,944.3861656249995,30.730866659191367,0.6190422912273861,-1.2024462791577828,94.516875,955.163348046875,30.905717077053477,-0.5130868615826949,-1.250927283267628,-18.375,92.308203125,9.607715812043985,-0.20359503559121866,-1.2597694336504537
28,-0.766298828125,0.006408416175842284,0.0800525838174027,-0.3465980441025379,-1.2497010117358591,0.14683837890625,0.01418638870120048,0.11910662744448976,0.6738824757291321,-1.1279014490917845,-0.02170166015625,0.033369617336988455,0.1826735266451832,-0.23475040114578993,-0.928004924563945,9.080625,179.54580429687496,13.399470299115372,0.14283949283580552,-1.1625848201677162,128.82375,14.123467187499996,3.7581201667189936,0.0893084262691759,-0.5885766132218597,28.0875,188.29781249999982,13.722165007752961,-0.010481925962129383,-0.8907935014783863
29,-0.628271484375,0.0033712041378021252,0.05806207142190266,0.3994156221652914,-1.2944669759186793,0.2822607421875,0.0021789169549942013,0.046678870541115296,0.21472145716396718,-0.6518927842986662,-0.563046875,0.018071128273010245,0.1344288967187124,0.050702305147141496,-1.4587745572845516,1.7025,368.47555625,19.1957171329961,0.5945359223730082,-0.6071153330995651,107.61375,148.43331093749995,12.183321014300656,0.05644005796702575,-1.4213224450881716,-5.786875,41.64430429687501,6.453239829486814,0.8335624570919075,-0.3926692280190127
30,-0.61017333984375,0.0016934297740459447,0.041151303430704896,0.4902548231735462,-0.7214250194691436,0.17918212890625,0.004279913014173507,0.06542104412322924,0.08757991410464092,-0.7748995038585718,-1.03546630859375,0.0301633105933666,0.17367587798357778,-0.26032734659889156,-1.5598972692397863,9.00625,470.8992578125,21.700213312603633,0.791646783125055,-0.9712501132967799,58.1825,549.5958343750001,23.443460375443728,-0.4871554012028138,-0.9092739113152017,-14.7625,47.68734374999999,6.905602345197701,-0.3647015119801565,-1.0468682296111673
31,-0.5396728515625,0.008782461285591125,0.09371478691002358,-0.0880106283058909,-1.2796659584141814,0.28361083984375,0.0017853069961071028,0.04225289334598405,-0.2747948737450328,-0.666540431404373,-1.40026123046875,0.015039339607954021,0.12263498525279816,0.5911494037095307,-0.6656388271204272,6.435,91.33069687499997,9.55670952132584,-0.6222019977955179,-0.636474374101049,-52.33375,2372.5543921874996,48.708873854642746,-0.1884868261702153,-1.2256893763606986,-8.82875,33.20723593750001,5.762571989788936,-0.22285322914181574,-1.5732746107542543
32,-0.30388671875,0.005790892934799198,0.07609791675728841,-0.016915546595679076,-1.691127760222283,0.11978759765625,0.0017008189857006068,0.04124098672074429,-0.946337147225363,0.31472556211351854,-0.417861328125,0.13697309412956243,0.37009876266959124,-0.06773033480239453,-1.1815932073625592,7.3575,131.08336562500006,11.449164407283183,-0.18128713527583387,-0.18544989368140596,-208.47875,701.0485328125003,26.477321103399042,0.4926610413785807,-0.8681862137664269,-5.538125,84.794679296875,9.208402646326615,-0.8543486745846098,-0.2291086982491506
