time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
401,0.859130859375,-0.02490234375,-0.3056640625,-4.1875,-15.9375,-5.625
403,0.88720703125,-0.02978515625,-0.272705078125,-3.625,-15.3125,-7.8125
406,0.88720703125,-0.02978515625,-0.272705078125,-3.625,-15.3125,-7.8125
408,0.9033203125,-0.020751953125,-0.25146484375,-2.1875,-16.0625,-11.4375
409,0.9033203125,-0.020751953125,-0.25146484375,-2.1875,-16.0625,-11.4375
411,0.90771484375,-0.010498046875,-0.2294921875,-0.125,-17.9375,-15.75
413,0.90771484375,-0.010498046875,-0.2294921875,-0.125,-17.9375,-15.75
415,0.90771484375,-0.010498046875,-0.20849609375,2.25,-20.0625,-20.3125
417,0.91748046875,-0.010009765625,-0.20849609375,2.25,-20.0625,-20.3125
419,0.91748046875,-0.010009765625,-0.20849609375,2.25,-20.0625,-20.3125
421,0.9306640625,-0.00537109375,-0.199462890625,4.8125,-22.6875,-23.75
423,0.9306640625,-0.00537109375,-0.199462890625,4.8125,-22.6875,-23.75
425,0.931396484375,0.0048828125,-0.209228515625,6.9375,-24.8125,-25.9375
427,0.931396484375,0.0048828125,-0.209228515625,6.9375,-24.8125,-25.9375
429,0.916015625,0.010986328125,-0.22509765625,7.9375,-25.9375,-26.9375
431,0.916015625,0.010986328125,-0.22509765625,7.9375,-25.9375,-26.9375
433,0.916015625,0.010986328125,-0.22509765625,7.25,-25.8125,-26.25
435,0.8955078125,0.011474609375,-0.2412109375,7.25,-25.8125,-26.25
437,0.8955078125,0.011474609375,-0.2412109375,7.25,-25.8125,-26.25
439,0.8828125,0.020751953125,-0.24853515625,5,-24.5,-23.8125
441,0.8828125,0.020751953125,-0.24853515625,5,-24.5,-23.8125
443,0.87939453125,0.037841796875,-0.2509765625,1.25,-22.5625,-19.4375
444,0.87939453125,0.037841796875,-0.2509765625,1.25,-22.5625,-19.4375
446,0.87939453125,0.0537109375,-0.25146484375,-2.6875,-20.4375,-13.6875
449,0.877685546875,0.0537109375,-0.25146484375,-2.6875,-20.4375,-13.6875
451,0.881103515625,0.06298828125,-0.252685546875,-6,-18.1875,-7.5
453,0.881103515625,0.06298828125,-0.252685546875,-6,-18.1875,-7.5
455,0.881103515625,0.06298828125,-0.252685546875,-8.4375,-15.6875,-1.6875
457,0.88671875,0.069580078125,-0.252685546875,-8.4375,-15.6875,-1.6875
459,0.88671875,0.069580078125,-0.252685546875,-8.4375,-15.6875,-1.6875
461,0.88525390625,0.07177734375,-0.254638671875,-9.5625,-12.625,3.5
463,0.88525390625,0.07177734375,-0.254638671875,-9.5625,-12.625,3.5
465,0.875,0.066650390625,-0.26220703125,-9.5625,-9.3125,7.75
467,0.875,0.066650390625,-0.26220703125,-9.5625,-9.3125,7.75
469,0.86328125,0.048828125,-0.272216796875,-8.5,-6.0625,10.25
471,0.86328125,0.048828125,-0.272216796875,-8.5,-6.0625,10.25
473,0.850341796875,0.02490234375,-0.265380859375,-8.1875,-3,11.375
475,0.850341796875,0.02490234375,-0.265380859375,-8.1875,-3,11.375
477,0.850341796875,0.02490234375,-0.265380859375,-8.1875,-3,11.375
479,0.850830078125,0.00146484375,-0.252197265625,-9.375,-0.5625,11.875
481,0.850830078125,0.00146484375,-0.252197265625,-9.375,-0.5625,11.875
483,0.855712890625,-0.0087890625,-0.248779296875,-10.875,1.8125,12.1875
485,0.855712890625,-0.0087890625,-0.248779296875,-10.875,1.8125,12.1875
487,0.849609375,-0.003662109375,-0.236572265625,-10.8125,3.9375,11.75
488,0.849609375,-0.003662109375,-0.236572265625,-10.8125,3.9375,11.75
490,0.849609375,-0.003662109375,-0.236572265625,-10.8125,5.4375,9.6875
492,0.83642578125,-0.0029296875,-0.22412109375,-9.0625,5.4375,9.6875
495,0.83642578125,-0.0029296875,-0.22412109375,-9.0625,5.4375,9.6875
497,0.83056640625,-0.01708984375,-0.19873046875,-7.1875,6.3125,5.875
499,0.83056640625,-0.01708984375,-0.19873046875,-7.1875,6.3125,5.875
501,0.84619140625,-0.0361328125,-0.15673828125,-6.625,5.9375,1.6875
502,0.84619140625,-0.0361328125,-0.15673828125,-6.625,5.9375,1.6875
504,0.876220703125,-0.031005859375,-0.128173828125,-7,4.125,-1.875
506,0.876220703125,-0.031005859375,-0.128173828125,-7,4.125,-1.875
508,0.876220703125,-0.031005859375,-0.128173828125,-7,4.125,-4.9375
510,0.89453125,0.000732421875,-0.1201171875,-7.1875,1.625,-4.9375
512,0.89453125,0.000732421875,-0.1201171875,-7.1875,1.625,-4.9375
514,0.895751953125,0.03369140625,-0.117431640625,-6.4375,-1.375,-7.5
516,0.895751953125,0.03369140625,-0.117431640625,-6.4375,-1.375,-7.5
518,0.89208984375,0.056396484375,-0.117919921875,-4.875,-3.8125,-9.75
520,0.89208984375,0.056396484375,-0.117919921875,-4.875,-3.8125,-9.75
522,0.896728515625,0.069091796875,-0.12353515625,-2.375,-5.8125,-11.25
524,0.896728515625,0.069091796875,-0.12353515625,-2.375,-5.8125,-11.25
526,0.896728515625,0.069091796875,-0.12353515625,-2.375,-5.8125,-11.25
528,0.90283203125,0.07763671875,-0.133056640625,-0.75,-6.625,-10.875
530,0.90283203125,0.07763671875,-0.133056640625,-0.75,-6.625,-10.875
531,0.902099609375,0.087890625,-0.140380859375,-1,-5.9375,-8.5
533,0.902099609375,0.087890625,-0.140380859375,-1,-5.9375,-8.5
535,0.900390625,0.096923828125,-0.144287109375,-2.875,-4.4375,-3.9375
538,0.900390625,0.096923828125,-0.144287109375,-2.875,-4.4375,-3.9375
540,0.89599609375,0.103515625,-0.1484375,-5.4375,-2.5,2.1875
541,0.89599609375,0.103515625,-0.1484375,-5.4375,-2.5,2.1875
543,0.89599609375,0.103515625,-0.1484375,-5.4375,-2.5,2.1875
545,0.889892578125,0.104736328125,-0.15283203125,-7.4375,-0.0625,8.6875
547,0.889892578125,0.104736328125,-0.15283203125,-7.4375,-0.0625,8.6875
549,0.878662109375,0.09765625,-0.157958984375,-8.5,2,14.375
551,0.878662109375,0.09765625,-0.157958984375,-8.5,2,14.375
553,0.874755859375,0.073974609375,-0.16015625,-8.875,3.5625,18.5625
555,0.874755859375,0.073974609375,-0.16015625,-8.875,3.5625,18.5625
557,0.8779296875,0.0400390625,-0.163330078125,-8.375,4.8125,20.5625
559,0.8779296875,0.0400390625,-0.163330078125,-8.375,4.8125,20.5625
561,0.8779296875,0.00439453125,-0.160888671875,-7.5625,6.6875,20.625
563,0.881591796875,0.00439453125,-0.160888671875,-7.5625,6.6875,20.625
565,0.881591796875,0.00439453125,-0.160888671875,-7.5625,6.6875,20.625
567,0.87646484375,-0.03173828125,-0.158203125,-7.6875,8.6875,19.0625
569,0.87646484375,-0.03173828125,-0.158203125,-7.6875,8.6875,19.0625
571,0.8759765625,-0.062255859375,-0.14892578125,-7.75,10.4375,15.875
573,0.8759765625,-0.062255859375,-0.14892578125,-7.75,10.4375,15.875
575,0.888671875,-0.079345703125,-0.130126953125,-7.9375,11.6875,11.5625
577,0.888671875,-0.079345703125,-0.130126953125,-7.9375,11.6875,11.5625
579,0.888671875,-0.079345703125,-0.108154296875,-8.8125,12.0625,6.875
581,0.909423828125,-0.0703125,-0.108154296875,-8.8125,12.0625,6.875
583,0.909423828125,-0.0703125,-0.108154296875,-8.8125,12.0625,6.875
585,0.9248046875,-0.035400390625,-0.101806640625,-9,11.25,2.9375
587,0.9248046875,-0.035400390625,-0.101806640625,-9,11.25,2.9375
589,0.923828125,-0.001708984375,-0.116943359375,-7.625,9.875,-0.25
591,0.923828125,-0.001708984375,-0.116943359375,-7.625,9.875,-0.25
593,0.90625,0.013671875,-0.128662109375,-5.5625,8.25,-3.75
595,0.90625,0.013671875,-0.128662109375,-5.5625,8.25,-3.75
597,0.90625,0.013671875,-0.128662109375,-5.5625,8.25,-6.8125
599,0.898681640625,0.015869140625,-0.118896484375,-4.375,6.4375,-6.8125
601,0.898681640625,0.015869140625,-0.118896484375,-4.375,6.4375,-6.8125
603,0.912109375,0.019775390625,-0.101318359375,-4.9375,3.875,-8.5
604,0.912109375,0.019775390625,-0.101318359375,-4.9375,3.875,-8.5
607,0.93115234375,0.032958984375,-0.100830078125,-5.75,1.25,-8.5
609,0.93115234375,0.032958984375,-0.100830078125,-5.75,1.25,-8.5
611,0.933837890625,0.04443359375,-0.11328125,-5.875,-0.25,-7.9375
613,0.933837890625,0.04443359375,-0.11328125,-5.875,-0.25,-7.9375
615,0.933837890625,0.03857421875,-0.127197265625,-4.4375,-0.5,-8.3125
616,0.918701171875,0.03857421875,-0.127197265625,-4.4375,-0.5,-8.3125
618,0.918701171875,0.03857421875,-0.127197265625,-4.4375,-0.5,-8.3125
620,0.899169921875,0.01953125,-0.12939453125,-2,-0.5,-10.9375
622,0.899169921875,0.01953125,-0.12939453125,-2,-0.5,-10.9375
624,0.892333984375,-0.00927734375,-0.128662109375,0.4375,-1.125,-15.3125
626,0.892333984375,-0.00927734375,-0.128662109375,0.4375,-1.125,-15.3125
628,0.88916015625,-0.02685546875,-0.127197265625,2.875,-1.3125,-21
630,0.88916015625,-0.02685546875,-0.127197265625,2.875,-1.3125,-21
632,0.88916015625,-0.02685546875,-0.127197265625,2.875,-1.3125,-27.75
634,0.888916015625,-0.03515625,-0.119384765625,5.1875,-0.875,-27.75
636,0.888916015625,-0.03515625,-0.119384765625,5.1875,-0.875,-27.75
638,0.8896484375,-0.040771484375,-0.107666015625,7.5625,-0.4375,-35
640,0.8896484375,-0.040771484375,-0.107666015625,7.5625,-0.4375,-35
642,0.89111328125,-0.036865234375,-0.094482421875,10.1875,-1.25,-42.0625
643,0.89111328125,-0.036865234375,-0.094482421875,10.1875,-1.25,-42.0625
645,0.89111328125,-0.036865234375,-0.094482421875,10.1875,-1.25,-48.375
647,0.89306640625,-0.02490234375,-0.093017578125,12.1875,-3,-48.375
650,0.88916015625,-0.00830078125,-0.103759765625,13.4375,-5.375,-53
652,0.88916015625,-0.00830078125,-0.103759765625,13.4375,-5.375,-53
654,0.88916015625,-0.00830078125,-0.103759765625,13.4375,-5.375,-53
656,0.883544921875,0.0048828125,-0.11376953125,13.3125,-7.5,-55.3125
658,0.883544921875,0.0048828125,-0.11376953125,13.3125,-7.5,-55.3125
660,0.88232421875,0.02783203125,-0.126708984375,11.5625,-8.9375,-55.1875
662,0.88232421875,0.02783203125,-0.126708984375,11.5625,-8.9375,-55.1875
664,0.88037109375,0.055419921875,-0.14453125,8.25,-10.0625,-52.1875
665,0.88037109375,0.055419921875,-0.14453125,8.25,-10.0625,-52.1875
667,0.88037109375,0.055419921875,-0.14453125,8.25,-10.0625,-52.1875
669,0.8779296875,0.07373046875,-0.164306640625,4.25,-11.0625,-46.875
672,0.8779296875,0.07373046875,-0.164306640625,4.25,-11.0625,-46.875
674,0.881103515625,0.087158203125,-0.17626953125,0.625,-11.625,-40.5625
676,0.881103515625,0.087158203125,-0.17626953125,0.625,-11.625,-40.5625
677,0.899169921875,0.0986328125,-0.177734375,-3.1875,-12.5625,-34.1875
679,0.899169921875,0.0986328125,-0.177734375,-3.1875,-12.5625,-34.1875
681,0.917724609375,0.10595703125,-0.17578125,-6.75,-13.25,-28
683,0.917724609375,0.10595703125,-0.17578125,-6.75,-13.25,-28
685,0.917724609375,0.10595703125,-0.17578125,-6.75,-13.25,-28
687,0.91845703125,0.112548828125,-0.182373046875,-10.25,-13.3125,-21.5625
689,0.91845703125,0.112548828125,-0.182373046875,-10.25,-13.3125,-21.5625
691,0.90478515625,0.114013671875,-0.197998046875,-13.1875,-12.5,-15.875
693,0.90478515625,0.114013671875,-0.197998046875,-13.1875,-12.5,-15.875
695,0.88720703125,0.105712890625,-0.21875,-15.0625,-10.6875,-11.1875
697,0.88720703125,0.105712890625,-0.21875,-15.0625,-10.6875,-11.1875
699,0.873046875,0.09326171875,-0.236572265625,-15.875,-7.625,-7.6875
701,0.873046875,0.09326171875,-0.236572265625,-15.875,-7.625,-7.6875
703,0.873046875,0.09326171875,-0.236572265625,-15.875,-7.625,-7.6875
705,0.873046875,0.08251953125,-0.24462890625,-15.875,-3.5,-5.9375
707,0.873046875,0.08251953125,-0.24462890625,-15.875,-3.5,-5.9375
709,0.87744140625,0.08154296875,-0.242919921875,-15.5,0.25,-5.75
710,0.87744140625,0.08154296875,-0.242919921875,-15.5,0.25,-5.75
712,0.880859375,0.087890625,-0.239013671875,-14.5,3.3125,-7.125
715,0.880859375,0.087890625,-0.239013671875,-14.5,3.3125,-7.125
717,0.8857421875,0.093017578125,-0.230712890625,-12.6875,5.875,-8.9375
719,0.8857421875,0.093017578125,-0.230712890625,-12.6875,5.875,-8.9375
721,0.8857421875,0.093017578125,-0.230712890625,-12.6875,5.875,-8.9375
722,0.900390625,0.0908203125,-0.208251953125,-10.4375,7.8125,-11.25
724,0.900390625,0.0908203125,-0.208251953125,-10.4375,7.8125,-11.25
726,0.9267578125,0.08447265625,-0.177490234375,-8.5625,9.1875,-13.5
728,0.9267578125,0.08447265625,-0.177490234375,-8.5625,9.1875,-13.5
730,0.96533203125,0.0830078125,-0.147705078125,-7.875,9.375,-14.5
732,0.96533203125,0.0830078125,-0.147705078125,-7.875,9.375,-14.5
734,0.96533203125,0.0830078125,-0.147705078125,-7.875,9.375,-14.5
736,1.000732421875,0.09228515625,-0.131591796875,-8.1875,8.8125,-14.5625
738,1.000732421875,0.09228515625,-0.131591796875,-8.1875,8.8125,-14.5625
740,1.015380859375,0.104736328125,-0.12841796875,-8.5,7.375,-14.25
742,1.015380859375,0.104736328125,-0.12841796875,-8.5,7.375,-14.25
744,1.012939453125,0.11328125,-0.131591796875,-8.25,5.8125,-14.125
746,1.012939453125,0.11328125,-0.131591796875,-8.25,5.8125,-14.125
748,1.006591796875,0.117431640625,-0.13525390625,-7.6875,4.6875,-14
750,1.006591796875,0.117431640625,-0.13525390625,-7.6875,4.6875,-14
752,1.006591796875,0.117431640625,-0.13525390625,-7.6875,4.6875,-14
753,1.01220703125,0.121337890625,-0.134033203125,-6.875,4.0625,-13.4375
755,1.01220703125,0.121337890625,-0.134033203125,-6.875,4.0625,-13.4375
757,1.02685546875,0.129150390625,-0.129150390625,-6.3125,3.5625,-12.25
